,market_value_jan_2020,market_value_jan_2021,annual_revenue_usd,annual_net_income_usd,revenue,market_capitalization_2022,total_assets_in_usd,total_equity_in_usd,total_liabilities_in_usd
215,0,0,doll_0.019833 b,doll_0.0019039999999999999 b,0,0,doll_0.046151000000000005 b,doll_0.017672999999999998 b,doll_0.028478 b
216,0,0,doll_0.045399 b,doll_-0.012462999999999998 b,0,0,doll_0.34693 b,doll_0.08543200000000001 b,doll_0.2615 b
217,0,0,doll_0.0376 b,doll_0.004944 b,0,0,doll_0.13488999999999998 b,doll_0.048588 b,doll_0.086301 b
218,0,0,doll_0.0381 b,0,0,0,0,0,0
219,0,0,doll_0.01982 b,doll_0.003143 b,0,0,doll_0.034387999999999995 b,doll_0.011009 b,doll_0.023379 b
220,0,0,doll_0.0054589999999999994 b,doll_0.023947 b,0,0,doll_0.083532 b,doll_0.071674 b,doll_0.011857 b
221,0,0,doll_0.39886 b,doll_0.010474 b,0,0,doll_0.27493 b,doll_0.13316 b,doll_0.14176 b
222,0,0,doll_0.011646 b,doll_0.0019039999999999999 b,0,0,doll_0.014352 b,doll_0.007101 b,doll_0.00725 b
223,0,0,doll_0.058752000000000006 b,doll_0.006956 b,0,0,doll_0.050741999999999995 b,doll_-0.933 b,doll_0.051675 b
224,0,0,doll_0.012183999999999999 b,doll_0.001691 b,0,0,0,0,0
225,0,0,doll_0.090085 b,doll_0.005568 b,0,0,doll_0.070078 b,doll_0.020978999999999998 b,doll_0.049100000000000005 b
226,0,0,doll_0.038535 b,doll_0.00847 b,0,0,doll_0.002947 b,doll_0.13778 b,doll_0.0028090000000000003 b
227,0,0,doll_0.008098000000000001 b,doll_0.003823 b,0,0,doll_0.047813 b,doll_0.027691 b,doll_0.020122 b
228,0,0,doll_0.031817 b,doll_0.010855 b,0,0,doll_0.0017829999999999999 b,doll_0.10554000000000001 b,doll_0.001678 b
229,0,0,doll_0.09486199999999999 b,doll_0.003117 b,0,0,doll_0.20688 b,doll_0.04233 b,doll_0.16455 b
230,0,0,doll_0.055 b,doll_-0.0046879999999999995 b,0,0,doll_0.022294 b,doll_0.019514 b,doll_0.00278 b
231,0,0,doll_0.006528 b,doll_0.001111 b,0,0,doll_0.008827 b,doll_0.006144 b,doll_0.002682 b
232,0,0,doll_0.0052320000000000005 b,doll_0.001503 b,0,0,doll_0.008502000000000001 b,doll_0.005835 b,doll_0.002666 b
233,0,0,doll_0.0019399999999999999 b,doll_-0.425 b,0,0,doll_0.002327 b,doll_0.232 b,doll_0.002094 b
234,0,0,doll_0.014455 b,doll_0.0026939999999999998 b,0,0,doll_0.016077 b,doll_0.003625 b,doll_0.012452 b
235,0,0,doll_0.17427 b,doll_0.005365 b,0,0,doll_0.15489 b,doll_0.047112 b,doll_0.10778 b
236,0,0,doll_0.009167999999999999 b,doll_0.004058 b,0,0,doll_0.1935 b,doll_0.022709 b,doll_0.17079 b
237,0,0,doll_0.006606 b,doll_0.517 b,0,0,doll_0.006364 b,doll_0.0019950000000000002 b,doll_0.004369 b
238,0,0,doll_0.078849 b,doll_0.007947 b,0,0,doll_0.14811000000000002 b,doll_0.049788 b,doll_0.09832500000000001 b
239,0,0,doll_0.028945000000000002 b,doll_0.0045460000000000006 b,0,0,doll_0.040619999999999996 b,doll_0.015579 b,doll_0.024681 b
240,0,0,doll_0.003928 b,doll_0.001048 b,0,0,doll_0.005237 b,doll_0.003676 b,doll_0.0015609999999999999 b
241,0,0,doll_0.011141999999999999 b,doll_0.003005 b,0,0,doll_0.038493 b,doll_0.013641 b,doll_0.024852 b
242,0,0,doll_0.020248000000000002 b,doll_0.002092 b,0,0,doll_0.053866 b,doll_0.023677 b,doll_0.030189 b
243,0,0,doll_0.023112999999999998 b,doll_0.002408 b,0,0,doll_0.12753 b,doll_0.028165 b,doll_0.099369 b
244,0,0,doll_0.035258000000000005 b,doll_0.007873999999999999 b,0,0,doll_0.07903700000000001 b,doll_0.050969 b,doll_0.028068000000000003 b
245,0,0,doll_0.011848000000000001 b,doll_0.0024449999999999997 b,0,0,doll_0.015114 b,doll_0.009516 b,doll_0.005598 b
246,0,0,doll_0.002484 b,doll_0.001599 b,0,0,doll_0.050951 b,doll_0.006332 b,doll_0.044619 b
247,0,0,doll_0.014545 b,doll_0.003139 b,0,0,doll_0.20601 b,doll_0.020627 b,doll_0.18538 b
248,0,0,doll_0.020692 b,doll_0.005775000000000001 b,0,0,doll_0.75987 b,doll_0.044232999999999995 b,doll_0.7156399999999999 b
249,0,0,doll_0.11166 b,doll_0.007098 b,0,0,doll_0.77526 b,doll_0.07520600000000001 b,doll_0.7000599999999999 b
250,0,0,doll_0.006386 b,doll_0.002278 b,0,0,doll_0.05446 b,doll_0.027023 b,doll_0.027437 b
251,0,0,doll_0.11120999999999999 b,doll_0.012378 b,0,0,doll_0.22946 b,doll_0.07511 b,doll_0.15435 b
252,0,0,doll_0.20375 b,doll_0.004974 b,0,0,doll_0.12751 b,doll_0.039930999999999994 b,doll_0.08757899999999999 b
253,0,0,doll_0.017421 b,doll_0.002166 b,0,0,doll_0.01504 b,doll_0.609 b,doll_0.014431 b
254,0,0,doll_0.005356 b,doll_0.852 b,0,0,doll_0.015667999999999998 b,doll_0.006829 b,doll_0.008839 b
255,0,0,doll_0.015137000000000001 b,doll_0.003649 b,0,0,doll_0.029578 b,doll_0.025023 b,doll_0.004555 b
256,0,0,doll_0.013877 b,doll_0.417 b,0,0,doll_0.08293099999999999 b,doll_0.047347 b,doll_0.035584000000000005 b
257,0,0,doll_0.06299 b,doll_0.026015999999999997 b,0,0,doll_0.10711 b,doll_0.04129 b,doll_0.06582299999999999 b
258,0,0,doll_0.016225999999999997 b,doll_0.0013340000000000001 b,0,0,doll_0.076249 b,doll_0.030952 b,doll_0.045297 b
259,0,0,doll_0.043103999999999996 b,doll_0.004281 b,0,0,doll_0.15621000000000002 b,doll_0.044607999999999995 b,doll_0.11159999999999999 b
260,0,0,doll_0.086615 b,doll_0.006086 b,0,0,doll_0.096296 b,doll_0.044953 b,doll_0.05134300000000001 b
261,0,0,doll_0.011549 b,doll_0.004397 b,0,0,doll_0.64102 b,doll_0.04346 b,doll_0.59756 b
262,0,0,doll_0.027 b,doll_-0.0047469999999999995 b,0,0,doll_0.007881 b,doll_0.003909 b,doll_0.003972 b
263,0,0,doll_0.006218 b,doll_0.002214 b,0,0,doll_0.01468 b,doll_0.002727 b,doll_0.011953 b
264,0,0,doll_0.010411 b,doll_0.0038959999999999997 b,0,0,doll_0.022119 b,doll_0.01705 b,doll_0.005069 b
265,0,0,doll_0.006634999999999999 b,doll_0.5 b,0,0,doll_0.027918 b,doll_0.010882 b,doll_0.017036000000000003 b
266,0,0,doll_0.093512 b,doll_0.003819 b,0,0,doll_0.085994 b,doll_0.024939 b,doll_0.061055 b
267,0,0,doll_0.014759 b,doll_0.00122 b,0,0,doll_0.028468 b,doll_0.011800000000000001 b,doll_0.016668 b
268,0,0,doll_0.004462 b,doll_-0.421 b,0,0,doll_0.022108 b,doll_0.015702 b,doll_0.006405999999999999 b
269,0,0,doll_0.0364 b,0,0,0,0,0,0
270,0,0,doll_0.013763 b,doll_0.002648 b,0,0,doll_0.024137 b,doll_0.014976000000000001 b,doll_0.009160999999999999 b
271,0,0,doll_0.019628 b,doll_0.002144 b,0,0,doll_0.034027 b,doll_0.016413 b,doll_0.017614 b
272,0,0,doll_0.004320999999999999 b,doll_0.001042 b,0,0,doll_0.004787 b,doll_0.003018 b,doll_0.001769 b
273,0,0,doll_0.017931000000000002 b,doll_0.0018160000000000001 b,0,0,doll_0.029097 b,doll_0.007123999999999999 b,doll_0.021973 b
274,0,0,doll_0.065801 b,doll_0.005203 b,0,0,doll_0.43583 b,doll_0.037881 b,doll_0.39794 b
275,0,0,doll_0.011777 b,doll_0.001322 b,0,0,doll_0.014222 b,doll_0.006925 b,doll_0.007298 b
276,0,0,doll_0.039744999999999996 b,doll_0.004907 b,0,0,doll_0.080883 b,doll_0.040211 b,doll_0.040671 b
277,0,0,doll_0.06254 b,0,0,0,0,0,0
278,0,0,doll_0.09714300000000001 b,doll_0.022890999999999998 b,0,0,doll_0.2088 b,doll_0.083121 b,doll_0.12567 b
279,0,0,doll_0.061787 b,doll_0.017942 b,0,0,doll_0.072271 b,doll_0.044508000000000006 b,doll_0.027763000000000003 b
280,0,0,doll_0.013996999999999999 b,doll_0.999 b,0,0,doll_0.019553 b,doll_0.009616 b,doll_0.009937 b
281,0,0,0,doll_0.01239 b,0,0,doll_0.37135 b,doll_0.06102900000000001 b,doll_0.06102900000000001 b
282,0,0,doll_0.012733000000000001 b,doll_0.001129 b,0,0,doll_0.021206 b,doll_0.007224 b,doll_0.013982 b
283,0,0,doll_0.010323 b,doll_0.002099 b,0,0,doll_0.026859 b,doll_0.013538999999999999 b,doll_0.013319000000000001 b
284,0,0,doll_0.005425 b,doll_0.002127 b,0,0,doll_0.08598399999999999 b,doll_0.01419 b,doll_0.071794 b
285,0,0,doll_0.043076 b,doll_0.009869999999999999 b,0,0,doll_0.08496 b,doll_0.019799 b,doll_0.06516 b
286,0,0,doll_0.032492 b,doll_0.012154 b,0,0,doll_0.001351 b,doll_0.10747 b,doll_0.001244 b
287,0,0,doll_0.004117 b,doll_-0.487 b,0,0,doll_0.007535999999999999 b,doll_0.00379 b,doll_0.003746 b
288,0,0,doll_0.0 b,doll_0.007457 b,0,0,doll_0.001117 b,doll_0.060662 b,doll_0.001056 b
289,0,0,doll_0.040247 b,doll_0.001926 b,0,0,doll_0.054232999999999996 b,doll_0.03276 b,doll_0.021473 b
290,0,0,doll_0.005426 b,doll_0.0014 b,0,0,doll_0.008045 b,doll_0.005046 b,doll_0.002999 b
291,0,0,doll_0.047676 b,doll_0.00335 b,0,0,doll_0.052359 b,doll_0.018231 b,doll_0.052359 b
292,0,0,doll_0.16466 b,doll_0.015648 b,0,0,doll_0.18928999999999999 b,doll_0.06161 b,doll_0.12768000000000002 b
293,0,0,doll_0.016071000000000002 b,doll_0.008074999999999999 b,0,0,doll_0.025434000000000002 b,doll_0.018768 b,doll_0.006666 b
294,0,0,doll_0.013964 b,doll_0.0032879999999999997 b,0,0,doll_0.09959 b,doll_0.028918 b,doll_0.070672 b
295,0,0,doll_0.052662 b,doll_0.008107 b,0,0,doll_0.095925 b,doll_0.059704 b,doll_0.036220999999999996 b
296,0,0,0,0,0,0,0,0,0
297,0,0,doll_0.010281 b,doll_0.004937 b,0,0,doll_0.50564 b,doll_0.042397 b,doll_0.46324 b
298,0,0,doll_0.017661000000000003 b,doll_0.166 b,0,0,doll_0.013925 b,doll_0.0032719999999999997 b,doll_0.010652 b
299,0,0,doll_0.022687000000000002 b,doll_0.001589 b,0,0,doll_0.027903999999999998 b,doll_0.014653000000000001 b,doll_0.013250999999999999 b
300,0,0,doll_0.012192999999999999 b,doll_0.0012549999999999998 b,0,0,doll_0.031928 b,doll_0.0010609999999999999 b,doll_0.030867000000000002 b
301,0,0,doll_0.012743 b,doll_0.004825 b,0,0,doll_0.23556 b,doll_0.027464 b,doll_0.20809 b
302,0,0,doll_0.003415 b,doll_0.001953 b,0,0,doll_0.01738 b,doll_0.009335000000000001 b,doll_0.008045 b
303,0,0,doll_0.003677 b,doll_0.0011639999999999999 b,0,0,doll_0.005545 b,doll_0.0039239999999999995 b,doll_0.0016200000000000001 b
304,0,0,doll_0.005138 b,doll_0.029 b,0,0,doll_0.010497999999999999 b,doll_0.004535 b,doll_0.005963 b
305,0,0,doll_0.03706 b,doll_0.002222 b,0,0,doll_0.019857 b,doll_0.009359 b,doll_0.010497999999999999 b
306,0,0,doll_0.004706 b,doll_0.915 b,0,0,doll_0.007562999999999999 b,doll_0.0024300000000000003 b,doll_0.005131999999999999 b
307,0,0,doll_0.035667000000000004 b,doll_0.007005 b,0,0,doll_0.042579 b,doll_0.012926 b,doll_0.029653 b
308,0,0,doll_0.009211 b,doll_0.003321 b,0,0,doll_0.012596999999999999 b,doll_0.001399 b,doll_0.011196999999999999 b
309,0,0,doll_0.017190999999999998 b,doll_0.003882 b,0,0,doll_0.023024999999999997 b,doll_0.015051 b,doll_0.007974 b
310,0,0,doll_0.016911000000000002 b,doll_0.003016 b,0,0,doll_0.034074 b,doll_0.018472000000000002 b,doll_0.015602 b
311,0,0,doll_0.011888 b,doll_0.0010400000000000001 b,0,0,doll_0.032229 b,doll_0.016622 b,doll_0.015607 b
312,0,0,doll_0.008820999999999999 b,doll_0.001305 b,0,0,doll_0.032138 b,doll_0.015071 b,doll_0.017067 b
313,0,0,doll_0.05508 b,doll_0.002862 b,0,0,doll_0.11022 b,doll_0.025216000000000002 b,doll_0.085008 b
314,0,0,doll_0.039083 b,doll_0.003443 b,0,0,doll_0.054165 b,doll_0.01481 b,doll_0.039354999999999994 b
315,0,0,doll_0.007839 b,doll_0.0030960000000000002 b,0,0,doll_0.021274 b,doll_0.006381 b,doll_0.014891999999999999 b
316,0,0,doll_0.0 b,doll_0.008953 b,0,0,doll_0.001758 b,doll_0.095797 b,doll_0.0016619999999999998 b
317,0,0,doll_0.022844999999999997 b,doll_0.004306 b,0,0,doll_0.048021999999999995 b,doll_0.013980000000000001 b,doll_0.034042 b
318,0,0,doll_0.002522 b,doll_0.88 b,0,0,doll_0.026599 b,doll_0.005472 b,doll_0.021128 b
319,0,0,doll_0.017323 b,doll_-0.042 b,0,0,doll_0.035272 b,doll_0.009685000000000001 b,doll_0.025587 b
320,0,0,doll_0.041554 b,doll_0.008562 b,0,0,doll_0.065985 b,doll_0.027825 b,doll_0.03816 b
321,0,0,doll_0.051577 b,doll_0.003038 b,0,0,doll_0.046013 b,doll_0.026268999999999997 b,doll_0.024457 b
322,0,0,doll_0.009481999999999999 b,doll_0.001926 b,0,0,doll_0.01814 b,doll_0.0042309999999999995 b,doll_0.013909000000000001 b
323,0,0,doll_0.027957999999999997 b,doll_0.004422 b,0,0,doll_0.6342899999999999 b,doll_0.036071 b,doll_0.59822 b
324,0,0,doll_0.011063 b,doll_0.001871 b,0,0,doll_0.020864 b,doll_0.006528 b,doll_0.014336 b
325,0,0,doll_0.001578 b,doll_0.614 b,0,0,doll_0.025394 b,doll_0.013274 b,doll_0.012119999999999999 b
326,0,0,doll_0.038469 b,doll_0.003257 b,0,0,doll_0.050073 b,doll_0.017640999999999997 b,doll_0.032432 b
327,0,0,doll_0.041524 b,doll_0.003776 b,0,0,doll_0.09273 b,doll_0.021076 b,doll_0.07165300000000001 b
328,0,0,doll_0.11001000000000001 b,doll_0.009018 b,0,0,doll_0.080043 b,doll_0.052645000000000004 b,doll_0.027398 b
329,0,0,doll_0.012188000000000001 b,doll_0.001288 b,0,0,doll_0.025713999999999997 b,doll_0.012564 b,doll_0.01315 b
330,0,0,doll_0.004768 b,doll_0.003258 b,0,0,doll_0.27634 b,doll_0.019942 b,doll_0.25639999999999996 b
331,0,0,doll_0.07108 b,doll_0.006554 b,0,0,doll_0.75971 b,doll_0.067482 b,doll_0.69223 b
332,0,0,doll_0.018236000000000002 b,doll_0.002303 b,0,0,doll_0.024715 b,doll_0.009883 b,doll_0.014832000000000001 b
333,0,0,doll_0.014551999999999999 b,doll_0.00378 b,0,0,doll_0.64788 b,doll_0.04990699999999999 b,doll_0.59797 b
334,0,0,doll_0.069054 b,doll_0.004076 b,0,0,doll_0.11975 b,doll_0.067345 b,doll_0.052402000000000004 b
335,0,0,doll_0.019669 b,doll_0.004664 b,0,0,doll_0.038236 b,doll_0.02218 b,doll_0.016056 b
336,0,0,doll_0.012519 b,doll_0.004326 b,0,0,doll_0.72338 b,doll_0.047048 b,doll_0.67633 b
337,0,0,doll_0.00575 b,doll_0.003129 b,0,0,doll_0.017495999999999998 b,doll_0.010364 b,doll_0.0071319999999999995 b
338,0,0,doll_0.004386 b,doll_0.497 b,0,0,doll_0.008605999999999999 b,doll_0.849 b,doll_0.007757 b
339,0,0,doll_0.004526 b,doll_0.762 b,0,0,doll_0.015217000000000001 b,doll_0.01074 b,doll_0.004477 b
340,0,0,doll_0.004776 b,doll_0.873 b,0,0,doll_0.017111 b,doll_0.0063620000000000005 b,doll_0.010747999999999999 b
341,0,0,doll_0.02401 b,doll_0.006122 b,0,0,doll_0.06124 b,doll_0.029512 b,doll_0.031728 b
342,0,0,doll_0.03554 b,doll_0.649 b,0,0,doll_0.032559 b,doll_0.013621000000000001 b,doll_0.018938 b
343,0,0,doll_0.023667999999999998 b,doll_0.001637 b,0,0,doll_0.041890000000000004 b,doll_0.017562 b,doll_0.024328 b
344,0,0,doll_0.015348 b,doll_0.004822 b,0,0,doll_0.64415 b,doll_0.035241 b,doll_0.6089 b
345,0,0,doll_0.024545 b,doll_0.01 b,0,0,doll_0.029439 b,doll_0.017796 b,doll_0.011643 b
346,0,0,doll_0.074901 b,doll_0.004258 b,0,0,doll_0.10134 b,doll_0.039077 b,doll_0.062259999999999996 b
347,0,0,doll_0.0 b,doll_0.0052640000000000004 b,0,0,doll_0.001048 b,doll_0.059418 b,doll_0.9889 b
348,0,0,doll_0.002906 b,doll_0.773 b,0,0,doll_0.004359 b,doll_0.0022679999999999996 b,doll_0.002091 b
349,0,0,doll_0.007574 b,doll_0.002342 b,0,0,doll_0.013432000000000001 b,doll_0.0101 b,doll_0.003332 b
350,0,0,doll_0.007069 b,doll_0.083 b,0,0,doll_0.010101 b,doll_0.0015309999999999998 b,doll_0.008569 b
351,0,0,doll_0.002057 b,doll_0.0013440000000000001 b,0,0,doll_0.029067 b,doll_0.006919 b,doll_0.022148 b
352,0,0,doll_0.023399999999999997 b,doll_0.002332 b,0,0,doll_0.024395 b,doll_0.008286 b,doll_0.016109000000000002 b
353,0,0,doll_0.004881 b,doll_0.004373 b,0,0,doll_0.017032 b,doll_0.010638 b,doll_0.006394 b
354,0,0,doll_0.005341 b,doll_0.739 b,0,0,0,0,0
355,0,0,0,doll_0.003411 b,0,0,doll_0.27229000000000003 b,doll_0.030708 b,doll_0.24158000000000002 b
356,0,0,doll_0.03422 b,doll_0.002399 b,0,0,doll_0.026327000000000003 b,doll_0.006261 b,doll_0.020065000000000003 b
357,0,0,doll_0.387 b,doll_-0.077 b,0,0,doll_0.72 b,doll_0.04 b,doll_0.68 b
358,0,0,doll_0.036347000000000004 b,doll_0.001706 b,0,0,doll_0.13301 b,doll_0.034795 b,doll_0.098218 b
359,0,0,doll_0.009835 b,doll_0.001113 b,0,0,doll_0.011373 b,doll_0.00467 b,doll_0.006703000000000001 b
360,0,0,doll_0.012371 b,doll_0.0034860000000000004 b,0,0,doll_0.019427 b,doll_0.015099999999999999 b,doll_0.004328 b
361,0,0,doll_0.008823000000000001 b,doll_0.004096 b,0,0,doll_0.00103 b,doll_0.030945 b,doll_0.99938 b
362,0,0,doll_0.017491 b,doll_0.001393 b,0,0,doll_0.020582 b,doll_0.009155 b,doll_0.011427 b
363,0,0,doll_0.019850000000000003 b,doll_0.979 b,0,0,doll_0.025526 b,doll_0.009041 b,doll_0.016485 b
364,0,0,doll_0.022427 b,doll_0.0041849999999999995 b,0,0,doll_0.0010689999999999999 b,doll_0.064066 b,doll_0.001004 b
365,0,0,doll_0.0099 b,doll_0.001529 b,0,0,doll_0.013508 b,doll_0.008244999999999999 b,doll_0.0052640000000000004 b
366,0,0,doll_0.013857 b,doll_0.001099 b,0,0,doll_0.025553 b,doll_0.001414 b,doll_0.024139 b
367,0,0,doll_0.003004 b,doll_0.001158 b,0,0,doll_0.006288 b,doll_0.004095 b,doll_0.0021939999999999998 b
368,0,0,doll_0.016677 b,doll_0.047 b,0,0,doll_0.045971 b,doll_0.014151 b,doll_0.03182 b
369,0,0,doll_0.048576999999999995 b,doll_0.0011020000000000001 b,0,0,doll_0.13251 b,doll_0.036388 b,doll_0.096118 b
370,0,0,doll_0.20688 b,doll_0.004808 b,0,0,doll_0.13491 b,doll_0.047643 b,doll_0.087262 b
371,0,0,doll_0.02173 b,doll_0.002771 b,0,0,doll_0.11173000000000001 b,doll_0.028097999999999998 b,doll_0.083631 b
372,0,0,doll_0.024898 b,doll_0.005341 b,0,0,doll_0.77315 b,doll_0.062125 b,doll_0.71102 b
373,0,0,doll_0.026981 b,doll_0.001658 b,0,0,doll_0.023885999999999998 b,doll_0.010967000000000001 b,doll_0.012919 b
374,0,0,doll_0.048734 b,0,0,0,0,0,0
375,0,0,doll_0.03015 b,doll_0.621 b,0,0,doll_0.030545000000000003 b,doll_0.014249000000000001 b,doll_0.016295999999999998 b
376,0,0,doll_0.012683 b,doll_0.002146 b,0,0,doll_0.050598 b,doll_0.024972 b,doll_0.025626000000000003 b
377,0,0,doll_0.005116 b,doll_0.002249 b,0,0,doll_0.033777 b,doll_0.0033610000000000003 b,doll_0.030414999999999998 b
378,0,0,doll_0.008198 b,doll_0.002485 b,0,0,doll_0.012617000000000001 b,doll_0.009742 b,doll_0.002876 b
379,0,0,doll_0.019558 b,doll_0.001607 b,0,0,doll_0.059703000000000006 b,doll_0.03322 b,doll_0.026483 b
380,0,0,doll_0.007632 b,doll_0.003354 b,0,0,doll_0.30028 b,doll_0.027181999999999998 b,doll_0.2731 b
381,0,0,doll_0.004891 b,doll_0.0012 b,0,0,doll_0.007245 b,doll_0.005758 b,doll_0.001487 b
382,0,0,doll_0.018969999999999997 b,doll_0.010289 b,0,0,doll_0.015825 b,doll_0.011888999999999999 b,doll_0.003936 b
383,0,0,doll_0.003342 b,doll_0.606 b,0,0,doll_0.005919 b,doll_0.781 b,doll_0.005136999999999999 b
384,0,0,doll_0.015632999999999998 b,doll_0.0035499999999999998 b,0,0,doll_0.46963 b,doll_0.045801 b,doll_0.42383 b
385,0,0,doll_0.014587999999999999 b,doll_0.533 b,0,0,doll_0.045519 b,doll_0.011508 b,doll_0.034011 b
386,0,0,doll_0.022403 b,doll_0.001029 b,0,0,doll_0.017546 b,doll_0.0066619999999999995 b,doll_0.010882999999999999 b
387,0,0,doll_0.08438 b,doll_0.006753 b,0,0,doll_0.15213 b,doll_0.049305 b,doll_0.10282 b
388,0,0,doll_0.014292999999999998 b,doll_0.002261 b,0,0,doll_0.021462 b,doll_0.010634000000000001 b,doll_0.010827999999999999 b
389,0,0,doll_0.005501000000000001 b,doll_-0.267 b,0,0,doll_0.012253 b,doll_0.21 b,doll_0.012043 b
390,0,0,doll_0.012851000000000001 b,doll_0.00182 b,0,0,doll_0.028676 b,doll_-0.876 b,doll_0.029552 b
391,0,0,doll_0.022864000000000002 b,doll_0.003872 b,0,0,doll_0.029898 b,doll_0.010761 b,doll_0.019137 b
392,0,0,doll_0.004203999999999999 b,doll_0.757 b,0,0,doll_0.008752000000000001 b,doll_0.005295 b,doll_0.003457 b
393,0,0,doll_0.013226000000000002 b,doll_0.0022919999999999998 b,0,0,doll_0.020499 b,doll_0.01652 b,doll_0.003979 b
394,0,0,doll_0.10618999999999999 b,doll_0.0051589999999999995 b,0,0,doll_0.17493 b,doll_0.078607 b,doll_0.09632500000000001 b
395,0,0,doll_0.0 b,doll_0.007571 b,0,0,doll_0.00116 b,doll_0.069268 b,doll_0.001091 b
396,0,0,doll_0.00377 b,doll_0.659 b,0,0,doll_0.005714 b,doll_0.005176 b,doll_0.538 b
397,0,0,doll_0.039493 b,doll_0.012874 b,0,0,doll_0.001832 b,doll_0.15155000000000002 b,doll_0.001681 b
398,0,0,doll_0.040805999999999995 b,doll_0.004597 b,0,0,doll_0.067525 b,doll_0.026438 b,doll_0.041087000000000005 b
399,0,0,doll_0.004099 b,doll_0.001375 b,0,0,doll_0.007551 b,doll_0.00578 b,doll_0.001771 b
400,0,0,doll_0.002012 b,doll_0.059 b,0,0,doll_0.007931 b,doll_0.0055190000000000005 b,doll_0.002412 b
401,0,0,doll_0.0 b,doll_0.004222 b,0,0,doll_0.6285299999999999 b,doll_0.03691 b,doll_0.59162 b
402,0,0,doll_0.010934 b,doll_0.003397 b,0,0,doll_0.018297 b,doll_0.008149 b,doll_0.010147999999999999 b
403,0,0,0,0,0,0,0,0,0
404,0,0,doll_0.005541000000000001 b,doll_0.001377 b,0,0,doll_0.007804 b,doll_0.006566 b,doll_0.001237 b
405,0,0,doll_0.008803 b,doll_0.002699 b,0,0,doll_0.025056000000000002 b,doll_0.017599 b,doll_0.007457 b
406,0,0,doll_0.003598 b,doll_0.801 b,0,0,doll_0.00866 b,doll_0.006046999999999999 b,doll_0.002613 b
407,0,0,doll_0.00186 b,doll_-0.029 b,0,0,doll_0.0064459999999999995 b,doll_0.002032 b,doll_0.004413 b
408,0,0,doll_0.052057 b,doll_0.009388 b,0,0,doll_0.59611 b,doll_0.065956 b,doll_0.53016 b
409,0,0,doll_0.005793 b,doll_0.001506 b,0,0,doll_0.062684 b,doll_0.011104 b,doll_0.051579 b
410,0,0,doll_0.01787 b,doll_0.002118 b,0,0,doll_0.036810999999999997 b,doll_0.022837 b,doll_0.013974 b
411,0,0,doll_0.005777 b,doll_0.982 b,0,0,doll_0.023713 b,doll_0.011563 b,doll_0.012150000000000001 b
412,0,0,doll_0.011000999999999999 b,doll_0.0033610000000000003 b,0,0,doll_0.18606999999999999 b,doll_0.031114 b,doll_0.15496000000000001 b
413,0,0,doll_0.0019190000000000001 b,doll_-0.491 b,0,0,doll_0.00456 b,doll_0.584 b,doll_0.003975 b
414,0,0,doll_0.013874000000000001 b,doll_0.966 b,0,0,doll_0.024689 b,doll_0.006042 b,doll_0.018646999999999997 b
415,0,0,doll_0.010876 b,doll_0.00159 b,0,0,doll_0.014678 b,doll_0.0063019999999999994 b,doll_0.008376 b
416,0,0,doll_0.022928999999999998 b,doll_0.001881 b,0,0,doll_0.041511000000000006 b,doll_0.015004 b,doll_0.026507000000000003 b
417,0,0,doll_0.023007000000000003 b,doll_0.0036320000000000002 b,0,0,doll_0.10496 b,doll_0.06314600000000001 b,doll_0.041815 b
418,0,0,doll_0.025639 b,doll_0.005293 b,0,0,doll_0.0019890000000000003 b,doll_0.096991 b,doll_0.0018919999999999998 b
419,0,0,doll_0.0265 b,doll_-0.002042 b,0,0,doll_0.1991 b,doll_0.017088000000000002 b,doll_0.18200999999999998 b
420,0,0,doll_0.019440000000000002 b,doll_0.001814 b,0,0,doll_0.017837 b,doll_0.514 b,doll_0.017323 b
421,0,0,doll_0.012222 b,doll_0.001166 b,0,0,doll_0.040564 b,doll_0.022022 b,doll_0.018542000000000003 b
422,0,0,doll_0.018731 b,doll_0.002269 b,0,0,doll_0.053331 b,doll_0.018081 b,doll_0.03525 b
423,0,0,doll_0.0 b,doll_0.009397 b,0,0,doll_0.001812 b,doll_0.090612 b,doll_0.001721 b
424,0,0,doll_0.023396999999999998 b,doll_0.001648 b,0,0,doll_0.018147 b,doll_0.006725 b,doll_0.011422 b
425,0,0,doll_0.070615 b,0,0,0,0,0,0
426,0,0,doll_0.010694 b,doll_0.001562 b,0,0,doll_0.08324899999999999 b,doll_0.026577000000000003 b,doll_0.056672 b
427,0,0,doll_0.12598 b,doll_0.006841 b,0,0,doll_0.15988999999999998 b,doll_0.057334 b,doll_0.10256 b
428,0,0,doll_0.00316 b,doll_0.793 b,0,0,0,0,0
429,0,0,doll_0.15 b,doll_0.086 b,0,0,doll_0.367 b,doll_0.277 b,doll_0.089 b
430,0,0,doll_0.011295 b,doll_0.0017800000000000001 b,0,0,doll_0.011741 b,doll_0.008177 b,doll_0.003564 b
431,0,0,doll_0.017852 b,doll_0.0065119999999999996 b,0,0,doll_0.023434999999999997 b,doll_0.004788000000000001 b,doll_0.018646999999999997 b
432,0,0,doll_0.004882 b,doll_0.004727 b,0,0,doll_0.017481 b,doll_0.015022 b,doll_0.0024590000000000002 b
433,0,0,doll_0.004611 b,doll_0.001392 b,0,0,doll_0.009635 b,doll_0.003085 b,doll_0.006549999999999999 b
