,Unnamed: 0,revenue_2020_eu
2872,2872,doll_0.00302 b
2873,2873,doll_0.0034500000000000004 b
2874,2874,doll_0.01508 b
2875,2875,doll_0.00279 b
2876,2876,doll_0.03027 b
2877,2877,doll_0.031039999999999998 b
2878,2878,doll_0.00232 b
2879,2879,doll_0.00932 b
2880,2880,doll_0.034409999999999996 b
2881,2881,doll_0.00158 b
2882,2882,doll_0.0028399999999999996 b
2883,2883,doll_0.022420000000000002 b
2884,2884,doll_0.01626 b
2885,2885,doll_0.00396 b
2886,2886,doll_0.0022 b
2887,2887,doll_0.01317 b
2888,2888,doll_0.0055 b
2889,2889,doll_0.0022299999999999998 b
2890,2890,doll_0.00215 b
2891,2891,doll_0.08398 b
2892,2892,doll_0.009640000000000001 b
2893,2893,doll_0.03308 b
2894,2894,doll_0.0165 b
2895,2895,doll_0.004070000000000001 b
2896,2896,doll_0.00697 b
2897,2897,doll_0.02536 b
2898,2898,doll_0.00454 b
2899,2899,doll_0.00158 b
2900,2900,doll_0.00273 b
2901,2901,doll_0.010369999999999999 b
2902,2902,doll_0.004059999999999999 b
2903,2903,doll_0.06801 b
2904,2904,doll_0.00601 b
2905,2905,doll_0.0022400000000000002 b
2906,2906,doll_0.0062 b
2907,2907,doll_0.0035600000000000002 b
2908,2908,doll_0.0023599999999999997 b
2909,2909,doll_0.00319 b
2910,2910,doll_0.01455 b
2911,2911,doll_0.0928 b
2912,2912,doll_0.00497 b
2913,2913,doll_0.01669 b
2914,2914,doll_0.00335 b
2915,2915,doll_0.004019999999999999 b
2916,2916,doll_0.07876999999999999 b
2917,2917,doll_0.00539 b
2918,2918,doll_0.00519 b
2919,2919,doll_0.01862 b
2920,2920,doll_0.03761 b
2921,2921,doll_0.00951 b
2922,2922,doll_0.0046500000000000005 b
2923,2923,doll_0.020390000000000002 b
2924,2924,doll_0.00176 b
2925,2925,doll_0.01411 b
2926,2926,doll_0.0023799999999999997 b
2927,2927,doll_0.00213 b
2928,2928,doll_0.00188 b
2929,2929,doll_0.013439999999999999 b
2930,2930,doll_0.00188 b
2931,2931,doll_0.02284 b
2932,2932,doll_0.00667 b
2933,2933,doll_0.0156 b
2934,2934,doll_0.00263 b
2935,2935,doll_0.00464 b
2936,2936,doll_0.0018 b
2937,2937,doll_0.00391 b
2938,2938,doll_0.00925 b
2939,2939,doll_0.029079999999999998 b
2940,2940,doll_0.01273 b
2941,2941,doll_0.03896 b
2942,2942,doll_0.01804 b
2943,2943,doll_0.03696 b
2944,2944,doll_0.00441 b
2945,2945,doll_0.0063 b
2946,2946,doll_0.00325 b
2947,2947,doll_0.0024100000000000002 b
2948,2948,doll_0.00269 b
2949,2949,doll_0.0057599999999999995 b
2950,2950,doll_0.00745 b
2951,2951,doll_0.00461 b
2952,2952,doll_0.01685 b
2953,2953,doll_0.00307 b
2954,2954,doll_0.00638 b
2955,2955,doll_0.042 b
2956,2956,doll_0.01165 b
2957,2957,doll_0.0028 b
2958,2958,doll_0.00177 b
2959,2959,doll_0.023579999999999997 b
2960,2960,doll_0.0063 b
2961,2961,doll_0.00497 b
2962,2962,doll_0.004849999999999999 b
2963,2963,doll_0.0016699999999999998 b
2964,2964,doll_0.02487 b
2965,2965,doll_0.03314 b
2966,2966,doll_0.01075 b
2967,2967,doll_0.03739 b
2968,2968,doll_0.07472 b
2969,2969,doll_0.005679999999999999 b
2970,2970,doll_0.00155 b
2971,2971,doll_0.0162 b
2972,2972,doll_0.0077 b
2973,2973,doll_0.00259 b
2974,2974,doll_0.00886 b
2975,2975,doll_0.06295 b
2976,2976,doll_0.00171 b
2977,2977,doll_0.0026 b
2978,2978,doll_0.02367 b
2979,2979,doll_0.00941 b
2980,2980,doll_0.01167 b
2981,2981,doll_0.0027 b
2982,2982,doll_0.0033599999999999997 b
2983,2983,doll_0.01729 b
2984,2984,doll_0.0053 b
2985,2985,doll_0.01322 b
2986,2986,doll_0.05074 b
2987,2987,doll_0.00235 b
2988,2988,doll_0.056049999999999996 b
2989,2989,doll_0.0034100000000000003 b
2990,2990,doll_0.0193 b
2991,2991,doll_0.0219 b
2992,2992,doll_0.0035299999999999997 b
2993,2993,doll_0.0027400000000000002 b
2994,2994,doll_0.05814 b
2995,2995,doll_0.00209 b
2996,2996,doll_0.00173 b
2997,2997,doll_0.030969999999999998 b
2998,2998,doll_0.018850000000000002 b
2999,2999,doll_0.024739999999999998 b
3000,3000,doll_0.08877 b
3001,3001,doll_0.04548 b
3002,3002,doll_0.00949 b
3003,3003,doll_0.01244 b
3004,3004,doll_0.02442 b
3005,3005,doll_0.10845999999999999 b
3006,3006,doll_0.044039999999999996 b
3007,3007,doll_0.01502 b
3008,3008,doll_0.06465 b
3009,3009,doll_0.0070599999999999994 b
3010,3010,doll_0.08635 b
3011,3011,doll_0.00617 b
3012,3012,doll_0.031039999999999998 b
3013,3013,doll_0.00456 b
3014,3014,doll_0.20499 b
3015,3015,doll_0.046079999999999996 b
3016,3016,doll_0.03563 b
3017,3017,doll_0.09761 b
3018,3018,doll_0.00562 b
3019,3019,doll_0.00675 b
3020,3020,doll_0.0074199999999999995 b
3021,3021,doll_0.02481 b
3022,3022,doll_0.00756 b
3023,3023,doll_0.05732 b
3024,3024,doll_0.56832 b
3025,3025,doll_0.02352 b
3026,3026,doll_0.009779999999999999 b
3027,3027,doll_0.0033599999999999997 b
3028,3028,doll_0.01791 b
3029,3029,doll_0.00718 b
3030,3030,doll_0.31673 b
3031,3031,doll_1.73759 b
3032,3032,doll_0.00364 b
3033,3033,doll_0.03524 b
3034,3034,doll_0.01071 b
3035,3035,doll_0.0067599999999999995 b
3036,3036,doll_0.01463 b
3037,3037,doll_0.00838 b
3038,3038,doll_0.05611 b
3039,3039,doll_0.10148 b
3040,3040,doll_0.80749 b
3041,3041,doll_0.02169 b
3042,3042,doll_0.00945 b
3043,3043,doll_0.20925 b
3044,3044,doll_0.028210000000000002 b
3045,3045,doll_0.01317 b
3046,3046,doll_0.0559 b
3047,3047,doll_0.00261 b
3048,3048,doll_0.21500999999999998 b
3049,3049,doll_0.00363 b
3050,3050,doll_0.24953 b
3051,3051,doll_0.01201 b
3052,3052,doll_0.20394 b
3053,3053,doll_0.01873 b
3054,3054,doll_0.1103 b
3055,3055,doll_0.14312 b
3056,3056,doll_0.01065 b
3057,3057,doll_0.00577 b
3058,3058,doll_0.36966000000000004 b
3059,3059,doll_0.0028 b
3060,3060,doll_0.0476 b
3061,3061,doll_0.00734 b
3062,3062,doll_0.016640000000000002 b
3063,3063,doll_0.061399999999999996 b
3064,3064,doll_0.04306 b
3065,3065,doll_0.00313 b
3066,3066,doll_0.00156 b
3067,3067,doll_0.0085 b
3068,3068,doll_0.01898 b
3069,3069,doll_0.01283 b
3070,3070,doll_0.024480000000000002 b
3071,3071,doll_0.041210000000000004 b
3072,3072,doll_0.0535 b
3073,3073,doll_0.31610000000000005 b
3074,3074,doll_0.0178 b
3075,3075,doll_0.01598 b
3076,3076,doll_0.0072 b
3077,3077,doll_0.00847 b
3078,3078,doll_0.00216 b
3079,3079,doll_0.00902 b
3080,3080,doll_0.04321 b
3081,3081,doll_0.0409 b
3082,3082,doll_0.00518 b
3083,3083,doll_0.030010000000000002 b
3084,3084,doll_0.10740000000000001 b
3085,3085,doll_0.03464 b
3086,3086,doll_0.07376 b
3087,3087,doll_0.00903 b
3088,3088,doll_0.01433 b
3089,3089,doll_0.0644 b
3090,3090,doll_0.02431 b
3091,3091,doll_0.00545 b
3092,3092,doll_0.01011 b
3093,3093,doll_0.00707 b
3094,3094,doll_0.01247 b
3095,3095,doll_0.08031999999999999 b
3096,3096,doll_0.01216 b
3097,3097,doll_0.022699999999999998 b
3098,3098,doll_0.0073 b
3099,3099,doll_0.00862 b
3100,3100,doll_0.0014299999999999998 b
3101,3101,doll_0.14486000000000002 b
3102,3102,doll_0.00186 b
3103,3103,doll_0.00189 b
3104,3104,doll_0.00835 b
3105,3105,doll_0.01139 b
3106,3106,doll_0.27148 b
3107,3107,doll_0.00916 b
3108,3108,doll_0.0287 b
3109,3109,doll_0.014539999999999999 b
3110,3110,doll_0.00562 b
3111,3111,doll_0.00377 b
3112,3112,doll_0.02056 b
3113,3113,doll_0.026850000000000002 b
3114,3114,doll_0.01304 b
3115,3115,doll_0.02146 b
3116,3116,doll_0.03535 b
3117,3117,doll_0.0437 b
3118,3118,doll_0.00323 b
3119,3119,doll_0.03534 b
3120,3120,doll_0.01584 b
3121,3121,doll_0.0030499999999999998 b
3122,3122,doll_0.00723 b
3123,3123,doll_0.0067 b
3124,3124,doll_0.0361 b
3125,3125,doll_0.06791 b
3126,3126,doll_0.03792 b
3127,3127,doll_0.01385 b
3128,3128,doll_0.01264 b
3129,3129,doll_0.00521 b
3130,3130,doll_0.00147 b
3131,3131,doll_0.013619999999999998 b
3132,3132,doll_0.01434 b
3133,3133,doll_0.006849999999999999 b
3134,3134,doll_0.00881 b
3135,3135,doll_0.0067 b
3136,3136,doll_0.03007 b
3137,3137,doll_0.07968 b
3138,3138,doll_0.01345 b
3139,3139,doll_0.0017 b
3140,3140,doll_0.01473 b
3141,3141,doll_0.0019299999999999999 b
3142,3142,doll_0.00656 b
3143,3143,doll_0.02185 b
3144,3144,doll_0.01158 b
3145,3145,doll_0.03089 b
3146,3146,doll_0.14823 b
3147,3147,doll_0.00707 b
3148,3148,doll_0.0135 b
3149,3149,doll_0.02625 b
3150,3150,doll_0.032979999999999995 b
3151,3151,doll_0.00784 b
3152,3152,doll_0.00452 b
3153,3153,doll_0.0094 b
3154,3154,doll_0.02305 b
3155,3155,doll_0.01459 b
3156,3156,doll_0.00626 b
3157,3157,doll_0.00901 b
3158,3158,doll_0.00838 b
3159,3159,doll_0.0213 b
3160,3160,doll_0.023059999999999997 b
3161,3161,doll_0.0075 b
3162,3162,doll_0.05765 b
3163,3163,doll_0.0020299999999999997 b
3164,3164,doll_0.00398 b
3165,3165,doll_0.001 b
3166,3166,doll_0.0157 b
3167,3167,doll_0.0028399999999999996 b
3168,3168,doll_0.01018 b
3169,3169,doll_0.01614 b
3170,3170,doll_0.013890000000000001 b
3171,3171,doll_0.005900000000000001 b
3172,3172,doll_0.00618 b
3173,3173,doll_0.0074 b
3174,3174,doll_0.10098 b
3175,3175,doll_0.01629 b
3176,3176,doll_0.00779 b
3177,3177,doll_0.01126 b
3178,3178,doll_0.01821 b
3179,3179,doll_0.00732 b
3180,3180,doll_0.00624 b
3181,3181,doll_0.00646 b
3182,3182,doll_0.02239 b
3183,3183,doll_0.011699999999999999 b
3184,3184,doll_0.01365 b
3185,3185,doll_0.04293 b
3186,3186,doll_0.00273 b
3187,3187,doll_0.08857999999999999 b
3188,3188,doll_0.00455 b
3189,3189,doll_0.09434999999999999 b
3190,3190,doll_0.00557 b
3191,3191,doll_0.00519 b
3192,3192,doll_0.008039999999999999 b
3193,3193,doll_0.0077 b
3194,3194,doll_0.0083 b
3195,3195,doll_0.00721 b
3196,3196,doll_0.008400000000000001 b
3197,3197,doll_0.02479 b
3198,3198,doll_0.00287 b
3199,3199,doll_0.00266 b
3200,3200,doll_0.00426 b
3201,3201,doll_0.00188 b
3202,3202,doll_0.027960000000000002 b
3203,3203,doll_0.12131 b
3204,3204,doll_1.37644 b
3205,3205,doll_0.0050999999999999995 b
3206,3206,doll_0.00747 b
3207,3207,doll_0.00136 b
3208,3208,doll_0.0025499999999999997 b
3209,3209,doll_0.00146 b
3210,3210,doll_0.00732 b
3211,3211,doll_0.00443 b
3212,3212,doll_0.028300000000000002 b
3213,3213,doll_0.011300000000000001 b
3214,3214,doll_0.00454 b
3215,3215,doll_0.00881 b
3216,3216,doll_0.006 b
3217,3217,doll_0.01312 b
3218,3218,doll_0.0256 b
3219,3219,doll_0.0028399999999999996 b
3220,3220,doll_0.00262 b
3221,3221,doll_0.006679999999999999 b
3222,3222,doll_0.00299 b
3223,3223,doll_0.00184 b
3224,3224,doll_0.0035800000000000003 b
3225,3225,doll_0.007 b
3226,3226,doll_0.011800000000000001 b
3227,3227,doll_0.01542 b
3228,3228,doll_0.0035099999999999997 b
3229,3229,doll_0.00212 b
3230,3230,doll_0.00438 b
3231,3231,doll_0.00346 b
3232,3232,doll_0.022760000000000002 b
3233,3233,doll_0.0035099999999999997 b
3234,3234,doll_0.21056 b
3235,3235,doll_0.0058200000000000005 b
3236,3236,doll_0.006730000000000001 b
3237,3237,doll_0.0044 b
3238,3238,doll_0.0399 b
3239,3239,doll_0.006719999999999999 b
3240,3240,doll_0.00537 b
3241,3241,doll_0.00613 b
3242,3242,doll_0.00116 b
3243,3243,doll_0.01912 b
3244,3244,doll_0.00157 b
3245,3245,doll_0.00319 b
3246,3246,doll_0.00449 b
3247,3247,doll_0.05602 b
3248,3248,doll_0.00418 b
3249,3249,doll_0.00533 b
3250,3250,doll_0.014 b
3251,3251,doll_0.0070599999999999994 b
3252,3252,doll_0.00109 b
3253,3253,doll_0.01035 b
3254,3254,doll_0.056100000000000004 b
3255,3255,doll_0.01066 b
3256,3256,doll_0.00173 b
3257,3257,doll_0.00186 b
3258,3258,doll_0.00445 b
3259,3259,doll_0.0059299999999999995 b
3260,3260,doll_0.0064 b
3261,3261,doll_0.020300000000000002 b
3262,3262,doll_0.041 b
3263,3263,doll_0.0053 b
3264,3264,doll_0.01383 b
3265,3265,doll_0.00515 b
3266,3266,doll_0.01442 b
3267,3267,doll_0.00276 b
3268,3268,doll_0.00363 b
3269,3269,doll_0.13243000000000002 b
3270,3270,doll_0.005719999999999999 b
3271,3271,doll_0.01039 b
3272,3272,doll_0.0037 b
3273,3273,doll_0.00916 b
3274,3274,doll_0.014 b
3275,3275,doll_0.00171 b
3276,3276,doll_0.01339 b
3277,3277,doll_0.02546 b
3278,3278,doll_0.011789999999999998 b
3279,3279,doll_0.0056 b
3280,3280,doll_0.004860000000000001 b
3281,3281,doll_0.08142 b
3282,3282,doll_0.0209 b
3283,3283,doll_0.0085 b
3284,3284,doll_0.01036 b
3285,3285,doll_0.00127 b
3286,3286,doll_0.00148 b
3287,3287,doll_0.0014399999999999999 b
3288,3288,doll_0.00147 b
3289,3289,doll_0.00359 b
3290,3290,doll_0.0029100000000000003 b
3291,3291,doll_0.0025499999999999997 b
3292,3292,doll_0.0024300000000000003 b
3293,3293,doll_0.00433 b
3294,3294,doll_0.00821 b
3295,3295,doll_0.0407 b
3296,3296,doll_0.1376 b
3297,3297,doll_0.01808 b
3298,3298,doll_0.005849999999999999 b
3299,3299,doll_0.31483 b
3300,3300,doll_0.01199 b
3301,3301,doll_0.0404 b
3302,3302,doll_0.00967 b
3303,3303,doll_0.0025299999999999997 b
3304,3304,doll_0.00895 b
3305,3305,doll_0.01716 b
3306,3306,doll_0.01151 b
3307,3307,doll_0.0040999999999999995 b
3308,3308,doll_0.00495 b
3309,3309,doll_0.00128 b
3310,3310,doll_0.00175 b
3311,3311,doll_0.0048 b
3312,3312,doll_0.00128 b
3313,3313,doll_0.10255 b
3314,3314,doll_0.01288 b
3315,3315,doll_0.0025 b
3316,3316,doll_0.03133 b
3317,3317,doll_0.005 b
3318,3318,doll_0.037219999999999996 b
3319,3319,doll_0.01222 b
3320,3320,doll_0.02146 b
3321,3321,doll_0.00468 b
3322,3322,doll_0.00751 b
3323,3323,doll_0.35588 b
3324,3324,doll_0.00466 b
3325,3325,doll_0.01648 b
3326,3326,doll_0.00859 b
3327,3327,doll_0.0035499999999999998 b
3328,3328,doll_0.00337 b
3329,3329,doll_0.0047 b
3330,3330,doll_0.019510000000000003 b
3331,3331,doll_0.00209 b
3332,3332,doll_0.00507 b
3333,3333,doll_0.00294 b
3334,3334,doll_0.02553 b
3335,3335,doll_0.0073 b
3336,3336,doll_0.0038399999999999997 b
3337,3337,doll_0.008039999999999999 b
3338,3338,doll_0.0089 b
3339,3339,doll_0.018789999999999998 b
3340,3340,doll_0.00872 b
3341,3341,doll_0.01011 b
3342,3342,doll_0.01862 b
3343,3343,doll_0.00996 b
3344,3344,doll_0.41391 b
3345,3345,doll_0.00239 b
3346,3346,doll_0.0077800000000000005 b
3347,3347,doll_0.0259 b
3348,3348,doll_0.01493 b
3349,3349,doll_0.01034 b
3350,3350,doll_0.0144 b
3351,3351,doll_0.02053 b
3352,3352,doll_0.01167 b
3353,3353,doll_0.03275 b
3354,3354,doll_0.00202 b
3355,3355,doll_0.00107 b
3356,3356,doll_0.0318 b
3357,3357,doll_0.009810000000000001 b
3358,3358,doll_0.019629999999999998 b
3359,3359,doll_0.01331 b
3360,3360,doll_0.0077599999999999995 b
3361,3361,doll_0.016399999999999998 b
3362,3362,doll_0.0184 b
3363,3363,doll_0.00467 b
3364,3364,doll_0.00211 b
3365,3365,doll_0.00322 b
3366,3366,doll_0.00443 b
3367,3367,doll_0.028140000000000002 b
3368,3368,doll_0.00215 b
3369,3369,doll_0.00213 b
3370,3370,doll_0.06422 b
3371,3371,doll_0.02253 b
3372,3372,doll_0.0031 b
3373,3373,doll_0.00717 b
3374,3374,doll_0.00329 b
3375,3375,doll_0.1405 b
3376,3376,doll_0.00323 b
3377,3377,doll_0.00266 b
3378,3378,doll_0.09511 b
3379,3379,doll_0.00111 b
3380,3380,doll_0.0726 b
3381,3381,doll_0.00475 b
3382,3382,doll_0.01166 b
3383,3383,doll_0.00496 b
3384,3384,doll_0.012199999999999999 b
3385,3385,doll_0.009 b
3386,3386,doll_0.009089999999999999 b
3387,3387,doll_0.00508 b
3388,3388,doll_0.013529999999999999 b
3389,3389,doll_0.03499 b
3390,3390,doll_0.00114 b
3391,3391,doll_0.00796 b
3392,3392,doll_0.00744 b
3393,3393,doll_0.00401 b
3394,3394,doll_0.01366 b
3395,3395,doll_0.0086 b
3396,3396,doll_0.05442 b
3397,3397,doll_0.00447 b
3398,3398,doll_0.07047 b
3399,3399,doll_0.01461 b
3400,3400,doll_0.03379 b
3401,3401,doll_0.03307 b
3402,3402,doll_0.41872000000000004 b
3403,3403,doll_0.00514 b
3404,3404,doll_0.0069500000000000004 b
3405,3405,doll_0.02926 b
3406,3406,doll_0.0076 b
3407,3407,doll_0.027 b
3408,3408,doll_0.08059000000000001 b
3409,3409,doll_0.57089 b
3410,3410,doll_0.013900000000000001 b
3411,3411,doll_0.00157 b
3412,3412,doll_0.00362 b
3413,3413,doll_0.00425 b
3414,3414,doll_0.016640000000000002 b
3415,3415,doll_0.009789999999999998 b
3416,3416,doll_0.01537 b
3417,3417,doll_0.019100000000000002 b
3418,3418,doll_0.0035299999999999997 b
3419,3419,doll_0.0248 b
3420,3420,doll_0.09751 b
3421,3421,doll_0.004070000000000001 b
3422,3422,doll_0.02246 b
3423,3423,doll_0.006849999999999999 b
3424,3424,doll_0.015550000000000001 b
3425,3425,doll_0.24993 b
3426,3426,doll_0.08062000000000001 b
3427,3427,doll_0.00463 b
3428,3428,doll_0.03594 b
3429,3429,doll_0.00663 b
3430,3430,doll_0.00438 b
3431,3431,doll_0.0044 b
3432,3432,doll_0.025 b
3433,3433,doll_0.06711 b
3434,3434,doll_0.033960000000000004 b
3435,3435,doll_0.00736 b
3436,3436,doll_0.00248 b
3437,3437,doll_0.02727 b
3438,3438,doll_0.0 b
3439,3439,doll_0.00639 b
3440,3440,doll_0.01418 b
3441,3441,doll_0.00433 b
3442,3442,doll_0.0026 b
3443,3443,doll_0.00272 b
3444,3444,doll_0.00235 b
3445,3445,doll_0.00349 b
3446,3446,doll_0.0065 b
3447,3447,doll_0.006809999999999999 b
3448,3448,doll_0.00564 b
3449,3449,doll_0.06844 b
3450,3450,doll_0.04255 b
3451,3451,doll_0.05767 b
3452,3452,doll_0.06601 b
3453,3453,doll_0.0028 b
3454,3454,doll_0.12911 b
3455,3455,doll_0.02124 b
3456,3456,doll_0.026510000000000002 b
3457,3457,doll_0.0022 b
3458,3458,doll_0.0030299999999999997 b
3459,3459,doll_0.009720000000000001 b
3460,3460,doll_0.10925 b
3461,3461,doll_0.00218 b
3462,3462,doll_0.0544 b
3463,3463,doll_0.01726 b
3464,3464,doll_0.00439 b
3465,3465,doll_0.01041 b
3466,3466,doll_0.04007 b
3467,3467,doll_0.013349999999999999 b
3468,3468,doll_0.0103 b
3469,3469,doll_0.3992 b
3470,3470,doll_0.00221 b
3471,3471,doll_0.0030600000000000002 b
3472,3472,doll_0.006 b
3473,3473,doll_0.00279 b
3474,3474,doll_0.02905 b
3475,3475,doll_0.00145 b
3476,3476,doll_0.0055 b
3477,3477,doll_0.04945 b
3478,3478,doll_0.0033 b
3479,3479,doll_0.004 b
3480,3480,doll_0.0051600000000000005 b
3481,3481,doll_0.00958 b
3482,3482,doll_0.0050999999999999995 b
3483,3483,doll_0.028120000000000003 b
3484,3484,doll_0.00411 b
3485,3485,doll_0.31542000000000003 b
3486,3486,doll_0.00992 b
3487,3487,doll_0.01088 b
3488,3488,doll_0.00183 b
3489,3489,doll_0.00221 b
3490,3490,doll_0.0035099999999999997 b
3491,3491,doll_0.0072 b
3492,3492,doll_0.0039700000000000004 b
3493,3493,doll_0.006719999999999999 b
3494,3494,doll_0.00566 b
3495,3495,doll_0.00632 b
3496,3496,doll_0.00644 b
3497,3497,doll_0.00133 b
3498,3498,doll_0.01704 b
3499,3499,doll_0.02428 b
3500,3500,doll_0.020149999999999998 b
3501,3501,doll_0.04081 b
3502,3502,doll_0.00261 b
3503,3503,doll_0.0034 b
3504,3504,doll_0.00292 b
3505,3505,doll_0.00898 b
3506,3506,doll_0.01342 b
3507,3507,doll_0.01184 b
3508,3508,doll_0.00802 b
3509,3509,doll_0.00818 b
3510,3510,doll_0.005 b
3511,3511,doll_0.01103 b
3512,3512,doll_0.0044599999999999996 b
3513,3513,doll_0.01176 b
3514,3514,doll_0.0068200000000000005 b
3515,3515,doll_0.0053 b
3516,3516,doll_0.0363 b
3517,3517,doll_0.00237 b
3518,3518,doll_0.01809 b
3519,3519,doll_0.02503 b
3520,3520,doll_0.004900000000000001 b
3521,3521,doll_0.00213 b
3522,3522,doll_0.003 b
3523,3523,doll_0.013640000000000001 b
3524,3524,doll_0.00382 b
3525,3525,doll_0.00177 b
3526,3526,doll_0.23777 b
3527,3527,doll_0.11347 b
3528,3528,doll_0.18058000000000002 b
3529,3529,doll_0.0035 b
3530,3530,doll_0.00387 b
3531,3531,doll_0.00484 b
3532,3532,doll_0.10840999999999999 b
3533,3533,doll_0.0029 b
3534,3534,doll_0.00438 b
3535,3535,doll_0.00492 b
3536,3536,doll_0.10803 b
3537,3537,doll_0.00392 b
3538,3538,doll_0.00298 b
3539,3539,doll_0.1456 b
3540,3540,doll_0.00254 b
3541,3541,doll_0.01002 b
3542,3542,doll_0.00959 b
3543,3543,doll_0.013699999999999999 b
3544,3544,doll_0.00453 b
3545,3545,doll_0.01515 b
3546,3546,doll_0.50051 b
3547,3547,doll_0.0015 b
3548,3548,doll_0.07739 b
3549,3549,doll_0.23687 b
3550,3550,doll_0.01239 b
3551,3551,doll_2.12007 b
3552,3552,doll_0.00202 b
3553,3553,doll_0.0021000000000000003 b
3554,3554,doll_0.00373 b
3555,3555,doll_0.00136 b
3556,3556,doll_0.0050999999999999995 b
3557,3557,doll_0.0114 b
3558,3558,doll_0.01078 b
3559,3559,doll_0.004019999999999999 b
3560,3560,doll_0.00692 b
3561,3561,doll_0.00564 b
3562,3562,doll_0.00215 b
3563,3563,doll_0.0211 b
3564,3564,doll_0.00468 b
3565,3565,doll_0.00445 b
3566,3566,doll_0.011179999999999999 b
3567,3567,doll_0.0035099999999999997 b
3568,3568,doll_0.00431 b
3569,3569,doll_0.00221 b
3570,3570,doll_0.5153300000000001 b
3571,3571,doll_0.02248 b
3572,3572,doll_0.0035 b
3573,3573,doll_0.041229999999999996 b
3574,3574,doll_0.0028 b
3575,3575,doll_0.018 b
3576,3576,doll_0.0077599999999999995 b
3577,3577,doll_0.00221 b
3578,3578,doll_0.00211 b
3579,3579,doll_0.009300000000000001 b
3580,3580,doll_0.027620000000000002 b
3581,3581,doll_0.23793 b
3582,3582,doll_0.00729 b
3583,3583,doll_0.00797 b
3584,3584,doll_0.0018 b
3585,3585,doll_0.00645 b
3586,3586,doll_0.00298 b
3587,3587,doll_0.0022299999999999998 b
3588,3588,doll_0.05097 b
3589,3589,doll_0.00259 b
3590,3590,doll_0.07659 b
3591,3591,doll_0.00369 b
3592,3592,doll_0.03265 b
3593,3593,doll_0.003 b
3594,3594,doll_0.01359 b
3595,3595,doll_0.0065 b
3596,3596,doll_0.0593 b
3597,3597,doll_0.00483 b
3598,3598,doll_0.01986 b
3599,3599,doll_0.00785 b
3600,3600,doll_0.015560000000000001 b
3601,3601,doll_0.0238 b
3602,3602,doll_0.00261 b
3603,3603,doll_0.006019999999999999 b
3604,3604,doll_0.0125 b
3605,3605,doll_0.008919999999999999 b
3606,3606,doll_0.00282 b
3607,3607,doll_0.00959 b
3608,3608,doll_0.00941 b
3609,3609,doll_0.01059 b
3610,3610,doll_0.60537 b
3611,3611,doll_0.04069 b
3612,3612,doll_0.00729 b
3613,3613,doll_0.10786 b
3614,3614,doll_0.006549999999999999 b
3615,3615,doll_0.0298 b
3616,3616,doll_0.0033599999999999997 b
3617,3617,doll_0.0034100000000000003 b
3618,3618,doll_0.02019 b
3619,3619,doll_0.00949 b
3620,3620,doll_0.00228 b
3621,3621,doll_0.0023 b
3622,3622,doll_0.00232 b
3623,3623,doll_0.01257 b
3624,3624,doll_0.00496 b
3625,3625,doll_0.002 b
3626,3626,doll_0.01423 b
3627,3627,doll_0.00262 b
3628,3628,doll_0.23711000000000002 b
3629,3629,doll_0.04999 b
3630,3630,doll_0.00163 b
3631,3631,doll_0.0057599999999999995 b
3632,3632,doll_0.0036 b
3633,3633,doll_0.0034 b
3634,3634,doll_0.0031 b
3635,3635,doll_0.00287 b
3636,3636,doll_0.00145 b
3637,3637,doll_0.02057 b
3638,3638,doll_0.01001 b
3639,3639,doll_0.00539 b
3640,3640,doll_0.00186 b
3641,3641,doll_0.00218 b
3642,3642,doll_0.07407 b
3643,3643,doll_0.020079999999999997 b
3644,3644,doll_0.0109 b
3645,3645,doll_0.027800000000000002 b
3646,3646,doll_0.00175 b
3647,3647,doll_0.01773 b
3648,3648,doll_0.0181 b
3649,3649,doll_0.09994 b
3650,3650,doll_0.02004 b
3651,3651,doll_0.0015300000000000001 b
3652,3652,doll_0.00332 b
3653,3653,doll_0.0355 b
3654,3654,doll_0.0039 b
3655,3655,doll_0.0038 b
3656,3656,doll_0.00424 b
3657,3657,doll_0.00216 b
3658,3658,doll_0.0047599999999999995 b
3659,3659,doll_0.03521 b
3660,3660,doll_0.07581 b
3661,3661,doll_0.0014 b
3662,3662,doll_0.017929999999999998 b
3663,3663,doll_0.00188 b
3664,3664,doll_0.0030600000000000002 b
3665,3665,doll_0.00456 b
3666,3666,doll_0.0021000000000000003 b
3667,3667,doll_0.0068 b
3668,3668,doll_0.0060999999999999995 b
