,market_cap,revenue,net_income,gbp
628,doll_2.952 b,0,0,0
629,doll_2.956 b,0,0,0
630,doll_2.9579999999999997 b,0,0,0
631,doll_84.849 b,0,0,doll_2.9579999999999997 b
632,doll_2.556 b,0,0,doll_2.965 b
633,doll_2.698 b,0,0,doll_2.981 b
634,doll_2.982 b,0,0,0
635,doll_2.9850000000000003 b,0,0,0
636,doll_11.201 b,0,0,doll_2.9859999999999998 b
637,doll_20.143 b,0,0,doll_2.993 b
638,doll_2.994 b,0,0,0
639,doll_2.7190000000000003 b,0,0,doll_3.005 b
640,doll_3.0100000000000002 b,0,0,0
641,doll_2.73 b,0,0,doll_3.016 b
642,doll_3.023 b,0,0,0
643,doll_3709.0 b,0,0,doll_3.028 b
644,doll_3.043 b,0,0,0
645,doll_3.045 b,0,0,0
646,doll_3.0460000000000003 b,0,0,0
647,doll_2.327 b,0,0,doll_3.051 b
648,doll_2.327 b,0,0,doll_3.052 b
649,doll_2.791 b,0,0,0
650,doll_2.609 b,0,0,0
651,doll_16.625999999999998 b,0,0,doll_2.613 b
652,doll_2.618 b,0,0,0
653,doll_2.427 b,0,0,doll_2.622 b
654,doll_3.2920000000000003 b,0,0,doll_2.629 b
655,doll_2.638 b,0,0,0
656,doll_3232.0 b,0,0,doll_2.638 b
657,doll_2.388 b,0,0,doll_2.638 b
658,doll_3.3049999999999997 b,0,0,doll_2.6399999999999997 b
659,doll_2.641 b,0,0,0
660,doll_2.652 b,0,0,0
661,doll_2.403 b,0,0,doll_2.6550000000000002 b
662,doll_2.6559999999999997 b,0,0,0
663,doll_2.659 b,0,0,0
664,doll_2.666 b,0,0,0
665,doll_2.668 b,0,0,0
666,doll_25.038 b,0,0,doll_2.6710000000000003 b
667,doll_2.424 b,0,0,doll_2.678 b
668,doll_17.054 b,0,0,doll_2.68 b
669,doll_25.136000000000003 b,0,0,doll_2.682 b
670,doll_3293.0 b,0,0,doll_2.6879999999999997 b
671,doll_2.694 b,0,0,0
672,doll_17.146 b,0,0,doll_2.695 b
673,doll_17.148 b,0,0,doll_2.695 b
674,doll_2.698 b,0,0,0
675,doll_2.506 b,0,0,doll_2.7079999999999997 b
676,doll_2.709 b,0,0,0
677,doll_77.817 b,0,0,doll_2.713 b
678,doll_2327.0 b,0,0,doll_2.714 b
679,doll_2.722 b,0,0,0
680,doll_17.331 b,0,0,doll_2.7239999999999998 b
681,doll_17.338 b,0,0,doll_2.725 b
682,doll_3340.0 b,0,0,doll_2.726 b
683,doll_2.729 b,0,0,0
684,doll_2.4699999999999998 b,0,0,doll_2.729 b
685,doll_17.387 b,0,0,doll_2.7329999999999997 b
686,doll_2.7329999999999997 b,0,0,0
687,doll_2.734 b,0,0,0
688,doll_2.475 b,0,0,doll_2.7350000000000003 b
689,doll_2.737 b,0,0,0
690,doll_2.4850000000000003 b,0,0,doll_2.746 b
691,doll_2.496 b,0,0,doll_2.758 b
692,doll_2.763 b,0,0,0
693,doll_2.503 b,0,0,doll_2.7649999999999997 b
694,doll_2.7670000000000003 b,0,0,0
695,doll_2.573 b,0,0,doll_2.7800000000000002 b
696,doll_3.7729999999999997 b,0,0,doll_2.7809999999999997 b
697,doll_3.4869999999999997 b,0,0,doll_2.785 b
698,doll_2.525 b,0,0,doll_2.789 b
699,doll_2.79 b,0,0,0
700,doll_15.684000000000001 b,0,0,doll_2.465 b
701,doll_2.479 b,0,0,0
702,doll_2.481 b,0,0,0
703,doll_2.481 b,0,0,0
704,doll_2.484 b,0,0,0
705,doll_2.487 b,0,0,0
706,doll_2.491 b,0,0,0
707,doll_2.492 b,0,0,0
708,doll_2.157 b,0,0,doll_2.5010000000000003 b
709,doll_2.503 b,0,0,0
710,doll_2.504 b,0,0,0
711,doll_2.509 b,0,0,0
712,doll_23.573 b,0,0,doll_2.5149999999999997 b
713,doll_19.72 b,0,0,doll_2.5170000000000003 b
714,doll_2.2800000000000002 b,0,0,doll_2.519 b
715,doll_2.52 b,0,0,0
716,doll_19.749000000000002 b,0,0,doll_2.521 b
717,doll_2.525 b,0,0,0
718,doll_2.5260000000000002 b,0,0,0
719,doll_16.076 b,0,0,doll_2.5260000000000002 b
720,doll_19.812 b,0,0,doll_2.529 b
721,doll_2.343 b,0,0,doll_2.5309999999999997 b
722,doll_2.534 b,0,0,0
723,doll_72.869 b,0,0,doll_2.541 b
724,doll_2.5460000000000003 b,0,0,0
725,doll_1940.0 b,0,0,doll_2.554 b
726,doll_11.922 b,0,0,doll_2.559 b
727,doll_3137.0 b,0,0,doll_2.561 b
728,doll_2.573 b,0,0,0
729,doll_2.575 b,0,0,0
730,doll_2.576 b,0,0,0
731,doll_2.337 b,0,0,doll_2.582 b
732,doll_2.5829999999999997 b,0,0,0
733,doll_3185.0 b,0,0,doll_2.6 b
734,doll_2.356 b,0,0,doll_2.604 b
735,doll_2.605 b,0,0,0
736,doll_68.965 b,0,0,doll_2.4050000000000002 b
737,doll_2.179 b,0,0,doll_2.408 b
738,doll_2.408 b,0,0,0
739,doll_1.8370000000000002 b,0,0,doll_2.409 b
740,doll_2955.0 b,0,0,doll_2.412 b
741,doll_2.183 b,0,0,doll_2.412 b
742,doll_2.418 b,0,0,0
743,doll_2.43 b,0,0,0
744,doll_2.442 b,0,0,0
745,doll_2.444 b,0,0,0
746,doll_2.213 b,0,0,doll_2.445 b
747,doll_70.232 b,0,0,doll_2.449 b
748,doll_3.28 b,0,0,doll_2.46 b
749,doll_2.461 b,0,0,0
750,doll_14.544999999999998 b,0,0,doll_2.286 b
751,doll_2.287 b,0,0,0
752,doll_2.294 b,0,0,0
753,doll_2.2960000000000003 b,0,0,0
754,doll_2818.0 b,0,0,doll_2.3 b
755,doll_2.304 b,0,0,0
756,doll_2.309 b,0,0,0
757,doll_14.716999999999999 b,0,0,doll_2.3129999999999997 b
758,doll_2837.0 b,0,0,doll_2.316 b
759,doll_2.098 b,0,0,doll_2.318 b
760,doll_14.765 b,0,0,doll_2.32 b
761,doll_2.326 b,0,0,0
762,doll_14.806999999999999 b,0,0,doll_2.327 b
763,doll_2.3289999999999997 b,0,0,0
764,doll_2.334 b,0,0,0
765,doll_2.335 b,0,0,0
766,doll_66.974 b,0,0,doll_2.335 b
767,doll_2.34 b,0,0,0
768,doll_67.159 b,0,0,doll_2.342 b
769,doll_2.933 b,0,0,doll_2.343 b
770,doll_2.3440000000000003 b,0,0,0
771,doll_2.3440000000000003 b,0,0,0
772,doll_34.21 b,0,0,doll_2.3449999999999998 b
773,doll_2874.0 b,0,0,doll_2.346 b
774,doll_2.9379999999999997 b,0,0,doll_2.347 b
775,doll_335727.0 b,0,0,doll_2.351 b
776,doll_2.128 b,0,0,doll_2.351 b
777,doll_14.984 b,0,0,doll_2.355 b
778,doll_2.357 b,0,0,0
779,doll_15.007 b,0,0,doll_2.359 b
780,doll_2.364 b,0,0,0
781,doll_2.1399999999999997 b,0,0,doll_2.3649999999999998 b
782,doll_1.809 b,0,0,doll_2.373 b
783,doll_2.152 b,0,0,doll_2.378 b
784,doll_2.381 b,0,0,0
785,doll_15.156 b,0,0,doll_2.382 b
786,doll_2.384 b,0,0,0
787,doll_2927.0 b,0,0,doll_2.3890000000000002 b
788,doll_2.3920000000000003 b,0,0,0
789,doll_2.393 b,0,0,0
790,doll_2.393 b,0,0,0
791,doll_15.233 b,0,0,doll_2.394 b
792,doll_2.394 b,0,0,0
793,doll_2936.0 b,0,0,doll_2.397 b
794,doll_2.223 b,0,0,doll_2.402 b
795,doll_2.402 b,0,0,0
796,doll_2790.0 b,0,0,doll_2.278 b
797,doll_2.0620000000000003 b,0,0,doll_2.278 b
798,doll_8.546 b,0,0,doll_2.278 b
799,doll_15.368 b,0,0,doll_2.283 b
800,doll_2.182 b,0,0,0
801,doll_2.1870000000000003 b,0,0,0
802,doll_2.1870000000000003 b,0,0,0
803,doll_2.7670000000000003 b,0,0,doll_2.189 b
804,doll_2.193 b,0,0,0
805,doll_2.193 b,0,0,0
806,doll_2.193 b,0,0,0
807,doll_1.985 b,0,0,doll_2.193 b
808,doll_2.195 b,0,0,0
809,doll_2.199 b,0,0,0
810,doll_2694.0 b,0,0,doll_2.199 b
811,doll_2.039 b,0,0,doll_2.2030000000000003 b
812,doll_2.205 b,0,0,0
813,doll_2705.0 b,0,0,doll_2.2079999999999997 b
814,doll_12.343 b,0,0,doll_2.216 b
815,doll_2.217 b,0,0,0
816,doll_14.133000000000001 b,0,0,doll_2.221 b
817,doll_2.225 b,0,0,0
818,doll_2.0140000000000002 b,0,0,doll_2.226 b
819,doll_45.669 b,0,0,doll_2.228 b
820,doll_2.018 b,0,0,doll_2.23 b
821,doll_2.232 b,0,0,0
822,doll_20.928 b,0,0,doll_2.2329999999999997 b
823,doll_10.417 b,0,0,doll_2.2359999999999998 b
824,doll_2.238 b,0,0,0
825,doll_2746.0 b,0,0,doll_2.242 b
826,doll_14.267 b,0,0,doll_2.242 b
827,doll_2.245 b,0,0,0
828,doll_2.081 b,0,0,doll_2.248 b
829,doll_2.2510000000000003 b,0,0,0
830,doll_2.039 b,0,0,doll_2.253 b
831,doll_17.66 b,0,0,doll_2.254 b
832,doll_2764.0 b,0,0,doll_2.256 b
833,doll_44.89 b,0,0,doll_2.2600000000000002 b
834,doll_17.72 b,0,0,doll_2.262 b
835,doll_2.263 b,0,0,0
836,doll_2.2649999999999997 b,0,0,0
837,doll_14.413 b,0,0,doll_2.2649999999999997 b
838,doll_2.055 b,0,0,doll_2.271 b
839,doll_2785.0 b,0,0,doll_2.273 b
840,doll_1.9620000000000002 b,0,0,doll_2.275 b
841,doll_2.277 b,0,0,0
842,doll_2.689 b,0,0,doll_2.148 b
843,doll_2636.0 b,0,0,doll_2.1510000000000002 b
844,doll_2.157 b,0,0,0
845,doll_10.054 b,0,0,doll_2.158 b
846,doll_2.165 b,0,0,0
847,doll_2.1710000000000003 b,0,0,0
848,doll_2.174 b,0,0,0
849,doll_2666.0 b,0,0,doll_2.176 b
850,doll_57.96900000000001 b,0,0,doll_2.021 b
851,doll_2.022 b,0,0,0
852,doll_2482.0 b,0,0,doll_2.0260000000000002 b
853,doll_2.027 b,0,0,0
854,doll_2.0300000000000002 b,0,0,0
855,doll_2.033 b,0,0,0
856,doll_2496.0 b,0,0,doll_2.038 b
857,doll_12.975 b,0,0,doll_2.039 b
858,doll_2498.0 b,0,0,doll_2.039 b
859,doll_19.116 b,0,0,doll_2.039 b
860,doll_7.656000000000001 b,0,0,doll_2.041 b
861,doll_2.043 b,0,0,0
862,doll_2.054 b,0,0,0
863,doll_2518.0 b,0,0,doll_2.055 b
864,doll_1.862 b,0,0,doll_2.058 b
865,doll_2.5789999999999997 b,0,0,doll_2.061 b
866,doll_2526.0 b,0,0,doll_2.0620000000000003 b
867,doll_69.256 b,0,0,doll_2.065 b
868,doll_11.508 b,0,0,doll_2.066 b
869,doll_2.073 b,0,0,0
870,doll_16.256999999999998 b,0,0,doll_2.075 b
871,doll_1.584 b,0,0,doll_2.0780000000000003 b
872,doll_2546.0 b,0,0,doll_2.0780000000000003 b
873,doll_1.8820000000000001 b,0,0,doll_2.08 b
874,doll_2.081 b,0,0,0
875,doll_2.086 b,0,0,0
876,doll_2.088 b,0,0,0
877,doll_2.092 b,0,0,0
878,doll_2.093 b,0,0,0
879,doll_2.103 b,0,0,0
880,doll_2.105 b,0,0,0
881,doll_1.607 b,0,0,doll_2.1079999999999997 b
882,doll_2.113 b,0,0,0
883,doll_16.586000000000002 b,0,0,doll_2.117 b
884,doll_2.121 b,0,0,0
885,doll_13.496 b,0,0,doll_2.121 b
886,doll_2.122 b,0,0,0
887,doll_2.123 b,0,0,0
888,doll_2.662 b,0,0,doll_2.1260000000000003 b
889,doll_2.132 b,0,0,0
890,doll_1.627 b,0,0,doll_2.134 b
891,doll_2.1350000000000002 b,0,0,0
892,doll_2617.0 b,0,0,doll_2.136 b
893,doll_9.971 b,0,0,doll_2.1399999999999997 b
894,doll_2.681 b,0,0,doll_2.141 b
895,doll_1.9829999999999999 b,0,0,doll_2.143 b
896,doll_8.045 b,0,0,doll_2.145 b
897,doll_2629.0 b,0,0,doll_2.146 b
898,doll_2.148 b,0,0,0
899,doll_2.019 b,0,0,0
900,doll_1.42 b,0,0,doll_1.922 b
901,doll_12.248000000000001 b,0,0,doll_1.925 b
902,doll_1.7440000000000002 b,0,0,doll_1.927 b
903,doll_2.423 b,0,0,doll_1.936 b
904,doll_23656.0 b,0,0,doll_1.939 b
905,doll_18.206 b,0,0,doll_1.9420000000000002 b
906,doll_1.7579999999999998 b,0,0,doll_1.9420000000000002 b
907,doll_1.7579999999999998 b,0,0,doll_1.943 b
908,doll_1.759 b,0,0,doll_1.9440000000000002 b
909,doll_1.9460000000000002 b,0,0,0
910,doll_1.948 b,0,0,0
911,doll_15.272 b,0,0,doll_1.95 b
912,doll_9.098 b,0,0,doll_1.953 b
913,doll_1.953 b,0,0,0
914,doll_1.954 b,0,0,0
915,doll_1.954 b,0,0,0
916,doll_12.437000000000001 b,0,0,doll_1.955 b
917,doll_15.312999999999999 b,0,0,doll_1.955 b
918,doll_1.959 b,0,0,0
919,doll_12.49 b,0,0,doll_1.9629999999999999 b
920,doll_1.9649999999999999 b,0,0,0
921,doll_15.406 b,0,0,doll_1.967 b
922,doll_2.463 b,0,0,doll_1.967 b
923,doll_2412.0 b,0,0,doll_1.969 b
924,doll_2.466 b,0,0,doll_1.97 b
925,doll_2418.0 b,0,0,doll_1.973 b
926,doll_1.7870000000000001 b,0,0,doll_1.9739999999999998 b
927,doll_1.975 b,0,0,0
928,doll_1.739 b,0,0,doll_1.9780000000000002 b
929,doll_28.919 b,0,0,doll_1.982 b
930,doll_1.512 b,0,0,doll_1.982 b
931,doll_12.619 b,0,0,doll_1.9829999999999999 b
932,doll_15.544 b,0,0,doll_1.984 b
933,doll_1.985 b,0,0,0
934,doll_2432.0 b,0,0,doll_1.985 b
935,doll_11.062000000000001 b,0,0,doll_1.986 b
936,doll_1.987 b,0,0,0
937,doll_1514.0 b,0,0,doll_1.9929999999999999 b
938,doll_12.687999999999999 b,0,0,doll_1.9940000000000002 b
939,doll_1.998 b,0,0,0
940,doll_1.998 b,0,0,0
941,doll_1.812 b,0,0,doll_2.002 b
942,doll_2.005 b,0,0,0
943,doll_17.579 b,0,0,doll_2.0100000000000002 b
944,doll_2.013 b,0,0,0
945,doll_1.536 b,0,0,doll_2.0140000000000002 b
946,doll_57.779999999999994 b,0,0,doll_2.0149999999999997 b
947,doll_15.783000000000001 b,0,0,doll_2.0149999999999997 b
948,doll_17.625999999999998 b,0,0,doll_2.0149999999999997 b
949,doll_1.866 b,0,0,doll_2.016 b
950,doll_2238.0 b,0,0,doll_1.827 b
951,doll_14.315000000000001 b,0,0,doll_1.827 b
952,doll_2244.0 b,0,0,doll_1.832 b
953,doll_1.8329999999999997 b,0,0,0
954,doll_11.676 b,0,0,doll_1.8350000000000002 b
955,doll_1.8350000000000002 b,0,0,0
956,doll_26.852999999999998 b,0,0,doll_1.841 b
957,doll_1.841 b,0,0,0
958,doll_11.731 b,0,0,doll_1.844 b
959,doll_1.8489999999999998 b,0,0,0
960,doll_14.507 b,0,0,doll_1.8519999999999999 b
961,doll_11.815999999999999 b,0,0,doll_1.857 b
962,doll_2.489 b,0,0,doll_1.8670000000000002 b
963,doll_1.691 b,0,0,doll_1.8690000000000002 b
964,doll_11.892 b,0,0,doll_1.8690000000000002 b
965,doll_11.909 b,0,0,doll_1.8719999999999999 b
966,doll_1.7329999999999999 b,0,0,doll_1.8719999999999999 b
967,doll_1.8739999999999999 b,0,0,0
968,doll_2297.0 b,0,0,doll_1.875 b
969,doll_1.8760000000000001 b,0,0,0
970,doll_1.8760000000000001 b,0,0,0
971,doll_2.35 b,0,0,doll_1.877 b
972,doll_1.432 b,0,0,doll_1.8780000000000001 b
973,doll_1.8780000000000001 b,0,0,0
974,doll_11.956999999999999 b,0,0,doll_1.879 b
975,doll_1.8800000000000001 b,0,0,0
976,doll_1.7109999999999999 b,0,0,doll_1.89 b
977,doll_23068.0 b,0,0,doll_1.891 b
978,doll_2319.0 b,0,0,doll_1.893 b
979,doll_1.8940000000000001 b,0,0,0
980,doll_1.895 b,0,0,0
981,doll_1.8980000000000001 b,0,0,0
982,doll_2331.0 b,0,0,doll_1.903 b
983,doll_1.911 b,0,0,0
984,doll_0.5942000000000001 b,0,0,doll_1.9120000000000001 b
985,doll_12.871 b,0,0,doll_1.9120000000000001 b
986,doll_1.9149999999999998 b,0,0,0
987,doll_12.216 b,0,0,doll_1.92 b
988,doll_1.921 b,0,0,0
989,doll_1.812 b,0,0,0
990,doll_1.641 b,0,0,doll_1.814 b
991,doll_1.566 b,0,0,doll_1.816 b
992,doll_1.818 b,0,0,0
993,doll_2.278 b,0,0,doll_1.8190000000000002 b
994,doll_26.561 b,0,0,doll_1.8210000000000002 b
995,doll_2231.0 b,0,0,doll_1.8210000000000002 b
996,doll_11.598 b,0,0,doll_1.823 b
997,doll_1.8239999999999998 b,0,0,0
998,doll_1.825 b,0,0,0
999,doll_1.825 b,0,0,0
1000,doll_2825.0 b,0,0,0
1001,doll_2328.0 b,0,0,0
1002,doll_2297.0 b,0,0,0
1003,doll_1825.0 b,0,0,0
1004,doll_1642.0 b,0,0,0
1005,doll_1016.0 b,0,0,0
1006,doll_79.84700000000001 b,0,0,0
1007,doll_66.038 b,0,0,0
1008,doll_61.75 b,0,0,0
1009,doll_52.789 b,0,0,0
1010,doll_48.852 b,0,0,0
1011,doll_48.677 b,0,0,0
1012,doll_47.593 b,0,0,0
1013,doll_44.117000000000004 b,0,0,0
1014,doll_42.905 b,0,0,0
1015,doll_41.083999999999996 b,0,0,0
1016,doll_38.46 b,0,0,0
1017,doll_37.835 b,0,0,0
1018,doll_35.926 b,0,0,0
1019,doll_35.86 b,0,0,0
1020,doll_35.083999999999996 b,0,0,0
1021,doll_34.95 b,0,0,0
1022,doll_34.872 b,0,0,0
1023,doll_34.822 b,0,0,0
1024,doll_32.147000000000006 b,0,0,0
1025,doll_31.512999999999998 b,0,0,0
1026,doll_30.079 b,0,0,0
1027,doll_29.427 b,0,0,0
1028,doll_29.04 b,0,0,0
1029,doll_27.435000000000002 b,0,0,0
1030,doll_27.32 b,0,0,0
1031,doll_27.301 b,0,0,0
1032,doll_26.526999999999997 b,0,0,0
1033,doll_25.814999999999998 b,0,0,0
1034,doll_25.724 b,0,0,0
1035,doll_25.037 b,0,0,0
1036,doll_24.788 b,0,0,0
1037,doll_24.105 b,0,0,0
1038,doll_23.845 b,0,0,0
1039,doll_23.615000000000002 b,0,0,0
1040,doll_22.818 b,0,0,0
1041,doll_22.524 b,0,0,0
1042,doll_21.903 b,0,0,0
1043,doll_21.89 b,0,0,0
1044,doll_21.668 b,0,0,0
1045,doll_21.502000000000002 b,0,0,0
1046,doll_21.36 b,0,0,0
1047,doll_21.125 b,0,0,0
1048,doll_21.038 b,0,0,0
1049,doll_20.803 b,0,0,0
1050,doll_6.266 b,0,0,0
1051,doll_6.266 b,0,0,0
1052,doll_6.258 b,0,0,0
1053,doll_6.220000000000001 b,0,0,0
1054,doll_6.218999999999999 b,0,0,0
1055,doll_6.2170000000000005 b,0,0,0
1056,doll_6.2 b,0,0,0
1057,doll_6.173 b,0,0,0
1058,doll_6.167 b,0,0,0
1059,doll_6.146 b,0,0,0
1060,doll_6.111 b,0,0,0
1061,doll_6.0969999999999995 b,0,0,0
1062,doll_6.019 b,0,0,0
1063,doll_6.006 b,0,0,0
1064,doll_5.995 b,0,0,0
1065,doll_5.9799999999999995 b,0,0,0
1066,doll_5.976 b,0,0,0
1067,doll_5.975 b,0,0,0
1068,doll_5.9670000000000005 b,0,0,0
1069,doll_5.965999999999999 b,0,0,0
1070,doll_5.965 b,0,0,0
1071,doll_5.955 b,0,0,0
1072,0,0,0,0
1073,doll_5.95 b,0,0,0
1074,doll_5.947 b,0,0,0
1075,doll_5.946 b,0,0,0
1076,doll_5.926 b,0,0,0
1077,doll_5.901 b,0,0,0
1078,doll_5.87 b,0,0,0
1079,doll_5.853 b,0,0,0
1080,doll_5.836 b,0,0,0
1081,doll_5.782 b,0,0,0
1082,doll_5.775 b,0,0,0
1083,doll_5.763 b,0,0,0
1084,doll_5.762 b,0,0,0
1085,doll_5.745 b,0,0,0
1086,doll_5.743 b,0,0,0
1087,doll_5.74 b,0,0,0
1088,doll_5.723 b,0,0,0
1089,doll_5.720000000000001 b,0,0,0
1090,doll_5.718 b,0,0,0
1091,doll_5.7090000000000005 b,0,0,0
1092,0,0,0,0
1093,doll_5.689 b,0,0,0
1094,doll_5.6770000000000005 b,0,0,0
1095,doll_5.654999999999999 b,0,0,0
1096,doll_5.648 b,0,0,0
1097,doll_5.638 b,0,0,0
1098,doll_5.617 b,0,0,0
1099,doll_5.599 b,0,0,0
1100,doll_12.664 b,0,0,0
1101,doll_12.584 b,0,0,0
1102,doll_12.516 b,0,0,0
1103,doll_12.498000000000001 b,0,0,0
1104,doll_12.413 b,0,0,0
1105,0,0,0,0
1106,doll_12.274 b,0,0,0
1107,doll_12.211 b,0,0,0
1108,doll_12.120000000000001 b,0,0,0
1109,doll_12.112 b,0,0,0
1110,doll_11.98 b,0,0,0
1111,doll_11.92 b,0,0,0
1112,doll_11.784 b,0,0,0
1113,doll_11.598 b,0,0,0
1114,doll_11.568000000000001 b,0,0,0
1115,doll_11.558 b,0,0,0
1116,doll_11.511 b,0,0,0
1117,doll_11.466 b,0,0,0
1118,doll_11.428 b,0,0,0
1119,doll_11.32 b,0,0,0
1120,doll_11.270999999999999 b,0,0,0
1121,doll_11.079 b,0,0,0
1122,0,0,0,0
1123,doll_11.046 b,0,0,0
1124,doll_10.998000000000001 b,0,0,0
1125,doll_10.956 b,0,0,0
1126,doll_10.863 b,0,0,0
1127,doll_10.818999999999999 b,0,0,0
1128,doll_10.799 b,0,0,0
1129,doll_10.799 b,0,0,0
1130,doll_10.689 b,0,0,0
1131,doll_10.677 b,0,0,0
1132,doll_10.637 b,0,0,0
1133,doll_10.507 b,0,0,0
1134,doll_10.497 b,0,0,0
1135,doll_10.442 b,0,0,0
1136,doll_10.4 b,0,0,0
1137,doll_10.375 b,0,0,0
1138,doll_10.298 b,0,0,0
1139,doll_10.144 b,0,0,0
1140,doll_10.141 b,0,0,0
1141,doll_10.084 b,0,0,0
1142,doll_10.016 b,0,0,0
1143,doll_9.922 b,0,0,0
1144,0,0,0,0
1145,doll_9.857 b,0,0,0
1146,doll_9.847 b,0,0,0
1147,doll_9.837 b,0,0,0
1148,doll_9.741 b,0,0,0
1149,doll_9.731 b,0,0,0
1150,doll_9.698 b,0,0,0
1151,doll_9.623999999999999 b,0,0,0
1152,doll_9.534 b,0,0,0
1153,doll_9.501999999999999 b,0,0,0
1154,doll_9.495999999999999 b,0,0,0
1155,doll_9.494 b,0,0,0
1156,doll_9.434000000000001 b,0,0,0
1157,doll_9.301 b,0,0,0
1158,doll_9.074 b,0,0,0
1159,doll_9.067 b,0,0,0
1160,doll_9.046 b,0,0,0
1161,doll_9.034 b,0,0,0
1162,doll_8.982 b,0,0,0
1163,doll_8.969 b,0,0,0
1164,doll_8.876999999999999 b,0,0,0
1165,doll_8.876000000000001 b,0,0,0
1166,doll_8.776 b,0,0,0
1167,doll_8.764 b,0,0,0
1168,doll_8.745999999999999 b,0,0,0
1169,doll_8.731 b,0,0,0
1170,doll_8.717 b,0,0,0
1171,doll_8.716 b,0,0,0
1172,doll_8.649 b,0,0,0
1173,doll_8.503 b,0,0,0
1174,doll_8.467 b,0,0,0
1175,doll_8.379999999999999 b,0,0,0
1176,doll_8.324 b,0,0,0
1177,doll_8.26 b,0,0,0
1178,doll_8.103 b,0,0,0
1179,doll_8.092 b,0,0,0
1180,doll_8.049 b,0,0,0
1181,doll_8.016 b,0,0,0
1182,doll_7.962000000000001 b,0,0,0
1183,doll_7.922 b,0,0,0
1184,doll_7.866 b,0,0,0
1185,doll_7.8420000000000005 b,0,0,0
1186,doll_7.839 b,0,0,0
1187,doll_7.837999999999999 b,0,0,0
1188,doll_7.76 b,0,0,0
1189,doll_7.709999999999999 b,0,0,0
1190,doll_7.698 b,0,0,0
1191,doll_7.615 b,0,0,0
1192,doll_7.491 b,0,0,0
1193,doll_7.479000000000001 b,0,0,0
1194,doll_7.478 b,0,0,0
1195,doll_7.417 b,0,0,0
1196,doll_7.398999999999999 b,0,0,0
1197,doll_7.372 b,0,0,0
1198,doll_7.358 b,0,0,0
1199,doll_7.337999999999999 b,0,0,0
1200,doll_4.892 b,0,0,0
1201,doll_4.883 b,0,0,0
1202,doll_4.8740000000000006 b,0,0,0
1203,doll_4.852 b,0,0,0
1204,doll_4.85 b,0,0,0
1205,doll_4.85 b,0,0,0
1206,doll_4.846 b,0,0,0
1207,doll_4.827 b,0,0,0
1208,doll_4.817 b,0,0,0
1209,doll_4.8149999999999995 b,0,0,0
1210,doll_4.814 b,0,0,0
1211,doll_4.8 b,0,0,0
1212,doll_4.789 b,0,0,0
1213,doll_4.773 b,0,0,0
1214,doll_4.769 b,0,0,0
1215,doll_4.7170000000000005 b,0,0,0
1216,doll_4.715 b,0,0,0
1217,doll_4.707 b,0,0,0
1218,doll_4.686 b,0,0,0
1219,doll_4.686 b,0,0,0
1220,doll_4.671 b,0,0,0
1221,doll_4.633 b,0,0,0
1222,doll_4.613 b,0,0,0
1223,doll_4.601 b,0,0,0
1224,doll_4.598 b,0,0,0
1225,doll_4.589 b,0,0,0
1226,doll_4.583 b,0,0,0
1227,doll_4.577 b,0,0,0
1228,0,0,0,0
1229,doll_4.574 b,0,0,0
1230,doll_4.564 b,0,0,0
1231,doll_4.556 b,0,0,0
1232,doll_4.535 b,0,0,0
1233,doll_4.521 b,0,0,0
1234,doll_4.513 b,0,0,0
1235,doll_4.509 b,0,0,0
1236,doll_4.5 b,0,0,0
1237,doll_4.496 b,0,0,0
1238,doll_4.495 b,0,0,0
1239,doll_4.478 b,0,0,0
1240,doll_4.439 b,0,0,0
1241,doll_4.432 b,0,0,0
1242,doll_4.432 b,0,0,0
1243,doll_4.423 b,0,0,0
1244,doll_4.411 b,0,0,0
1245,doll_4.406000000000001 b,0,0,0
1246,doll_4.401 b,0,0,0
1247,doll_4.398 b,0,0,0
1248,doll_4.393 b,0,0,0
1249,doll_4.39 b,0,0,0
1250,doll_20.768 b,0,0,0
1251,doll_20.413 b,0,0,0
1252,doll_20.175 b,0,0,0
1253,doll_20.172 b,0,0,0
1254,doll_20.000999999999998 b,0,0,0
1255,doll_19.957 b,0,0,0
1256,doll_19.380000000000003 b,0,0,0
1257,doll_19.05 b,0,0,0
1258,doll_18.937 b,0,0,0
1259,doll_18.657 b,0,0,0
1260,doll_18.598 b,0,0,0
1261,doll_18.567 b,0,0,0
1262,doll_18.419 b,0,0,0
1263,doll_17.588 b,0,0,0
1264,doll_17.225 b,0,0,0
1265,doll_17.128 b,0,0,0
1266,doll_17.056 b,0,0,0
1267,doll_17.0 b,0,0,0
1268,doll_16.607 b,0,0,0
1269,doll_16.553 b,0,0,0
1270,doll_16.5 b,0,0,0
1271,doll_16.431 b,0,0,0
1272,doll_16.405 b,0,0,0
1273,doll_16.319 b,0,0,0
1274,doll_15.974 b,0,0,0
1275,doll_15.806000000000001 b,0,0,0
1276,doll_15.471 b,0,0,0
1277,doll_15.106 b,0,0,0
1278,doll_15.096 b,0,0,0
1279,doll_15.075999999999999 b,0,0,0
1280,doll_14.898 b,0,0,0
1281,doll_14.541 b,0,0,0
1282,doll_14.45 b,0,0,0
1283,doll_14.431999999999999 b,0,0,0
1284,doll_14.377 b,0,0,0
1285,doll_14.172 b,0,0,0
1286,doll_14.122 b,0,0,0
1287,doll_14.015 b,0,0,0
1288,doll_13.930000000000001 b,0,0,0
