,market_cap,revenue
4830,doll_27.2 b,doll_26.2 b
4831,doll_27.2 b,doll_26.3 b
4832,0,doll_26.3 b
4833,0,doll_26.3 b
4834,doll_31.9 b,doll_26.3 b
4835,doll_11.4 b,doll_26.4 b
4836,doll_13.8 b,doll_26.4 b
4837,doll_40.0 b,doll_26.3 b
4838,doll_145.5 b,doll_26.5 b
4839,doll_9.7 b,doll_26.8 b
4840,doll_44.5 b,doll_26.5 b
4841,doll_12.3 b,doll_26.9 b
4842,doll_31.6 b,doll_26.9 b
4843,doll_427.5 b,doll_26.9 b
4844,doll_15.0 b,doll_27.0 b
4845,doll_7.3 b,doll_27.0 b
4846,doll_20.6 b,doll_27.1 b
4847,doll_27.8 b,doll_27.1 b
4848,doll_203.2 m,doll_27.2 b
4849,doll_13.4 b,doll_27.1 b
4850,doll_5.5 b,doll_27.3 b
4851,doll_2.4 b,doll_27.3 b
4852,doll_7.7 b,doll_27.3 b
4853,doll_105.0 b,doll_27.3 b
4854,doll_18.4 b,doll_27.4 b
4855,doll_81.5 b,doll_27.6 b
4856,doll_39.2 b,doll_27.7 b
4857,doll_49.7 b,doll_27.7 b
4858,doll_40.3 b,doll_27.7 b
4859,doll_26.4 b,doll_27.7 b
4860,doll_17.2 b,doll_27.8 b
4861,doll_12.4 b,doll_27.8 b
4862,doll_4.9 b,doll_27.8 b
4863,doll_3.0 b,doll_27.9 b
4864,doll_22.7 b,doll_28.1 b
4865,doll_334.5 b,doll_28.3 b
4866,doll_9.2 b,doll_28.4 b
4867,doll_20.6 b,doll_28.5 b
4868,doll_28.5 b,doll_28.6 b
4869,doll_13.1 b,doll_28.6 b
4870,doll_36.5 b,doll_28.7 b
4871,doll_15.7 b,doll_28.7 b
4872,doll_88.2 b,doll_28.7 b
4873,doll_26.7 b,doll_28.9 b
4874,doll_2.4 b,doll_28.9 b
4875,doll_37.1 b,doll_29.0 b
4876,doll_66.9 b,doll_28.9 b
4877,doll_11.9 b,doll_29.1 b
4878,doll_13.8 b,doll_29.0 b
4879,doll_29.8 b,doll_29.0 b
4880,doll_452.5 b,doll_29.3 b
4881,doll_33.6 b,doll_29.2 b
4882,doll_3.3 b,doll_29.3 b
4883,doll_29.3 b,doll_29.4 b
4884,doll_34.6 b,doll_29.4 b
4885,doll_8.1 b,doll_29.5 b
4886,doll_197.0 b,doll_29.5 b
4887,0,doll_29.6 b
4888,doll_145.2 b,doll_29.7 b
4889,doll_15.4 b,doll_29.7 b
4890,doll_10.8 b,doll_29.9 b
4891,doll_29.6 b,doll_29.9 b
4892,doll_28.1 b,doll_29.9 b
4893,doll_6.0 b,doll_29.9 b
4894,doll_9.4 b,doll_30.0 b
4895,doll_18.0 b,doll_30.1 b
4896,doll_2.4 b,doll_30.1 b
4897,0,doll_30.3 b
4898,doll_28.7 b,doll_30.4 b
4899,doll_4.7 b,doll_30.5 b
4900,doll_17.4 b,doll_30.7 b
4901,doll_61.7 b,doll_30.8 b
4902,doll_3.2 b,doll_30.8 b
4903,doll_159.8 b,doll_30.8 b
4904,doll_2.9 b,doll_30.9 b
4905,doll_43.7 b,doll_31.2 b
4906,doll_24.3 b,doll_31.0 b
4907,doll_29.6 b,doll_31.3 b
4908,doll_1.7 b,doll_31.3 b
4909,doll_13.8 b,doll_31.6 b
4910,doll_153.9 b,doll_31.4 b
4911,doll_10.2 b,doll_31.6 b
4912,doll_13.7 b,doll_31.7 b
4913,doll_17.0 b,doll_31.8 b
4914,doll_104.7 b,doll_31.7 b
4915,doll_51.4 b,doll_31.8 b
4916,doll_38.9 b,doll_32.0 b
4917,doll_29.8 b,doll_31.9 b
4918,doll_44.0 b,doll_32.1 b
4919,doll_49.3 b,doll_32.5 b
4920,doll_21.1 b,doll_32.2 b
4921,doll_120.5 b,doll_32.3 b
4922,0,doll_32.3 b
4923,doll_12.2 b,doll_32.5 b
4924,doll_103.1 b,doll_32.8 b
4925,doll_92.7 b,doll_32.8 b
4926,doll_34.6 b,doll_32.9 b
4927,0,doll_32.9 b
4928,doll_27.6 b,doll_32.9 b
4929,doll_144.5 b,doll_32.9 b
4930,doll_3.0 b,doll_32.9 b
4931,doll_8.8 b,doll_32.9 b
4932,doll_18.3 b,doll_33.0 b
4933,doll_7.7 b,doll_33.1 b
4934,doll_240.0 b,doll_33.2 b
4935,doll_9.2 b,doll_33.5 b
4936,doll_10.4 b,doll_33.5 b
4937,0,doll_33.6 b
4938,doll_32.6 b,doll_33.5 b
4939,doll_21.0 b,doll_33.7 b
4940,doll_22.1 b,doll_34.0 b
4941,0,doll_33.9 b
4942,doll_17.0 b,doll_34.0 b
4943,doll_91.4 b,doll_34.2 b
4944,doll_50.6 b,doll_34.2 b
4945,doll_15.0 b,doll_34.3 b
4946,doll_13.0 b,doll_34.4 b
4947,doll_137.3 b,doll_34.4 b
4948,doll_12.9 b,doll_34.4 b
4949,doll_7.0 b,doll_34.5 b
4950,doll_19.3 b,doll_34.6 b
4951,0,doll_34.6 b
4952,doll_43.0 b,doll_34.8 b
4953,doll_43.6 b,doll_34.9 b
4954,doll_8.3 b,doll_34.9 b
4955,doll_20.7 b,doll_35.0 b
4956,doll_41.6 b,doll_35.1 b
4957,doll_36.0 b,doll_35.3 b
4958,doll_3.8 b,doll_35.2 b
4959,doll_84.8 b,doll_35.3 b
4960,doll_171.1 m,doll_35.4 b
4961,doll_8.2 b,doll_35.4 b
4962,doll_71.6 b,doll_35.4 b
4963,doll_68.7 b,doll_35.7 b
4964,doll_39.7 b,doll_35.8 b
4965,doll_15.1 b,doll_35.8 b
4966,doll_14.9 b,doll_35.9 b
4967,doll_29.7 b,doll_35.9 b
4968,doll_24.3 b,doll_36.1 b
4969,doll_66.4 b,doll_36.3 b
4970,doll_18.3 b,doll_36.2 b
4971,doll_42.0 b,doll_36.3 b
4972,doll_66.0 b,doll_36.3 b
4973,doll_15.9 b,doll_36.4 b
4974,doll_39.1 b,doll_36.5 b
4975,doll_59.1 b,doll_36.5 b
4976,doll_15.6 b,doll_36.7 b
4977,0,doll_36.8 b
4978,doll_1.4 b,doll_36.7 b
4979,doll_13.8 b,doll_36.9 b
4980,doll_46.6 b,doll_37.0 b
4981,doll_35.6 b,doll_37.0 b
4982,doll_35.0 b,doll_37.3 b
4983,doll_61.1 b,doll_37.4 b
4984,0,doll_37.5 b
4985,doll_221.5 b,doll_37.4 b
4986,doll_19.3 b,doll_37.5 b
4987,doll_29.7 b,doll_37.6 b
4988,doll_83.5 b,doll_37.6 b
4989,doll_50.1 b,doll_37.6 b
4990,doll_17.9 b,doll_37.7 b
4991,doll_35.7 b,doll_38.0 b
4992,doll_67.0 b,doll_38.2 b
4993,doll_25.8 b,doll_38.0 b
4994,doll_221.6 b,doll_38.2 b
4995,0,doll_38.9 b
4996,doll_65.1 b,doll_38.5 b
4997,doll_7.7 b,doll_38.9 b
4998,doll_30.5 b,doll_39.1 b
4999,doll_51.4 b,doll_39.2 b
5000,doll_10.5 b,doll_39.2 b
5001,doll_227.5 b,doll_39.2 b
5002,doll_15.9 b,doll_39.5 b
5003,doll_28.2 b,doll_39.7 b
5004,doll_19.1 b,doll_39.8 b
5005,doll_26.8 b,doll_39.8 b
5006,doll_22.1 b,doll_39.9 b
5007,doll_9.6 b,doll_40.5 b
5008,doll_5.0 b,doll_40.5 b
5009,doll_14.3 b,doll_39.9 b
5010,doll_75.1 b,doll_40.6 b
5011,0,doll_41.1 b
5012,doll_91.5 b,doll_41.0 b
5013,doll_54.7 b,doll_40.8 b
5014,doll_7.0 b,doll_41.1 b
5015,doll_30.9 b,doll_41.7 b
5016,doll_11.6 b,doll_40.9 b
5017,doll_60.6 b,doll_41.6 b
5018,doll_11.8 b,doll_41.8 b
5019,doll_43.3 b,doll_41.9 b
5020,0,doll_42.0 b
5021,doll_16.9 b,doll_42.0 b
5022,doll_41.9 b,doll_42.1 b
5023,doll_8.5 b,doll_42.1 b
5024,doll_2.5 b,doll_42.1 b
5025,doll_65.5 b,doll_42.2 b
5026,doll_25.6 b,doll_42.4 b
5027,doll_7.5 b,doll_42.4 b
5028,doll_233.8 b,doll_42.4 b
5029,0,doll_42.7 b
5030,doll_112.4 b,doll_42.8 b
5031,doll_40.6 b,doll_43.4 b
5032,doll_17.9 b,doll_42.9 b
5033,doll_3.4 b,doll_43.6 b
5034,doll_194.4 b,doll_43.1 b
5035,doll_27.8 b,doll_44.2 b
5036,doll_136.8 b,doll_44.2 b
5037,doll_3.3 b,doll_44.3 b
5038,doll_17.3 b,doll_44.4 b
5039,doll_12.2 b,doll_44.4 b
5040,doll_17.6 b,doll_44.6 b
5041,doll_23.4 b,doll_44.8 b
5042,doll_34.9 b,doll_44.6 b
5043,doll_5.7 b,doll_45.3 b
5044,0,doll_45.3 b
5045,doll_15.3 b,doll_45.3 b
5046,0,doll_45.4 b
5047,doll_29.6 b,doll_45.7 b
5048,doll_147.7 b,doll_45.8 b
5049,0,doll_45.8 b
5050,doll_32.2 b,doll_46.0 b
5051,doll_1.9 b,doll_46.2 b
5052,doll_29.6 b,doll_46.2 b
5053,doll_75.4 b,doll_46.3 b
5054,doll_124.3 b,doll_46.3 b
5055,doll_22.2 b,doll_46.4 b
5056,doll_153.4 b,doll_46.4 b
5057,doll_1.4 b,doll_46.6 b
5058,doll_76.0 b,doll_46.7 b
5059,doll_130.2 b,doll_46.8 b
5060,doll_196.0 b,doll_46.7 b
5061,0,doll_47.0 b
5062,doll_71.3 b,doll_46.9 b
5063,doll_26.3 b,doll_47.0 b
5064,doll_75.0 b,doll_47.7 b
5065,doll_5.6 b,doll_47.3 b
5066,doll_349.1 m,doll_47.8 b
5067,0,doll_48.4 b
5068,doll_46.1 b,doll_48.0 b
5069,doll_70.3 b,doll_48.5 b
5070,doll_92.2 b,doll_48.5 b
5071,doll_4.9 b,doll_48.6 b
5072,doll_22.0 b,doll_48.9 b
5073,doll_41.8 b,doll_49.1 b
5074,doll_275.8 b,doll_48.7 b
5075,doll_12.2 b,doll_50.0 b
5076,doll_120.2 b,doll_50.0 b
5077,doll_27.6 b,doll_50.3 b
5078,doll_54.9 b,doll_50.7 b
5079,0,doll_50.3 b
5080,doll_4.2 b,doll_50.7 b
5081,doll_12.6 b,doll_50.4 b
5082,doll_24.6 b,doll_50.6 b
5083,doll_35.1 b,doll_50.6 b
5084,doll_20.8 b,doll_50.8 b
5085,doll_23.8 b,doll_50.8 b
5086,doll_9.2 b,doll_50.9 b
5087,doll_21.3 b,doll_50.9 b
5088,doll_44.0 b,doll_51.3 b
5089,doll_23.7 b,doll_51.3 b
5090,doll_192.7 b,doll_51.6 b
5091,doll_131.6 b,doll_51.0 b
5092,doll_59.4 b,doll_51.7 b
5093,doll_22.6 b,doll_51.7 b
5094,0,doll_52.0 b
5095,doll_81.2 b,doll_52.0 b
5096,0,doll_51.8 b
5097,doll_46.2 b,doll_52.1 b
5098,doll_59.7 b,doll_52.1 b
5099,doll_18.4 b,doll_51.8 b
5100,doll_126.6 b,doll_52.2 b
5101,doll_30.3 b,doll_52.2 b
5102,doll_10.5 b,doll_52.9 b
5103,doll_220.9 b,doll_52.9 b
5104,doll_138.2 b,doll_53.5 b
5105,doll_59.5 b,doll_53.2 b
5106,doll_23.0 b,doll_53.3 b
5107,doll_50.1 b,doll_53.1 b
5108,doll_539.1 m,doll_53.8 b
5109,doll_406.7 b,doll_53.8 b
5110,doll_104.4 b,doll_54.3 b
5111,doll_86.0 b,doll_54.4 b
5112,doll_94.7 b,doll_54.7 b
5113,doll_30.5 b,doll_53.9 b
5114,0,doll_54.5 b
5115,doll_40.0 b,doll_55.0 b
5116,doll_64.7 b,doll_55.1 b
5117,doll_82.0 b,doll_55.4 b
5118,doll_7.0 b,doll_56.9 b
5119,0,doll_55.7 b
5120,0,doll_56.0 b
5121,doll_431.1 b,doll_56.9 b
5122,doll_16.0 b,doll_55.5 b
5123,doll_263.9 b,doll_56.2 b
5124,doll_32.6 b,doll_57.1 b
5125,doll_31.7 b,doll_56.9 b
5126,0,doll_57.5 b
5127,doll_126.9 b,doll_57.4 b
5128,doll_9.2 b,doll_58.6 b
5129,doll_41.1 b,doll_58.6 b
5130,doll_14.7 b,doll_59.2 b
5131,doll_22.6 b,doll_58.8 b
5132,doll_72.6 b,doll_58.8 b
5133,doll_66.1 b,doll_59.1 b
5134,0,doll_59.3 b
5135,doll_7.3 b,doll_59.5 b
5136,doll_22.7 b,doll_59.9 b
5137,doll_19.1 b,doll_60.6 b
5138,doll_161.8 b,doll_61.1 b
5139,doll_21.2 b,doll_61.1 b
5140,doll_19.1 b,doll_61.4 b
5141,doll_183.0 b,doll_61.6 b
5142,doll_100.8 b,doll_61.7 b
5143,doll_40.9 b,doll_61.8 b
5144,doll_55.3 b,doll_62.0 b
5145,doll_127.9 b,doll_62.0 b
5146,0,doll_62.2 b
5147,doll_124.8 b,doll_62.3 b
5148,doll_11.5 b,doll_62.6 b
5149,0,doll_62.8 b
5150,doll_46.5 b,doll_62.8 b
5151,doll_127.1 b,doll_63.5 b
5152,doll_27.0 b,doll_63.0 b
5153,doll_324.8 m,doll_64.3 b
5154,doll_140.7 b,doll_64.4 b
5155,doll_21.7 b,doll_65.0 b
5156,doll_118.2 b,doll_65.0 b
5157,doll_9.2 b,doll_65.0 b
5158,doll_21.9 b,doll_65.8 b
5159,doll_173.7 b,doll_65.1 b
5160,doll_13.2 b,doll_65.3 b
5161,doll_20.1 b,doll_65.8 b
5162,doll_71.9 b,doll_65.8 b
5163,doll_20.5 b,doll_66.7 b
5164,doll_1.9 b,doll_66.0 b
5165,doll_115.6 b,doll_67.0 b
5166,doll_56.5 b,doll_68.1 b
5167,doll_33.5 b,doll_68.4 b
5168,doll_38.6 b,doll_67.4 b
5169,doll_32.9 b,doll_68.4 b
5170,doll_39.2 b,doll_68.6 b
5171,doll_8.2 b,doll_68.6 b
5172,doll_266.6 b,doll_68.7 b
5173,doll_15.4 b,doll_69.6 b
5174,doll_23.8 b,doll_70.0 b
5175,doll_30.5 b,doll_70.2 b
5176,doll_29.0 b,doll_70.7 b
5177,doll_36.3 b,doll_70.9 b
5178,doll_55.0 b,doll_71.1 b
5179,doll_9.4 b,doll_71.6 b
5180,doll_14.3 b,doll_71.5 b
5181,doll_151.6 b,doll_71.8 b
5182,doll_11.2 b,doll_71.9 b
5183,doll_23.0 b,doll_72.0 b
5184,doll_2.8 b,doll_73.5 b
5185,0,doll_73.8 b
5186,doll_86.6 b,doll_74.2 b
5187,0,doll_74.4 b
5188,doll_14.3 b,doll_75.0 b
5189,doll_55.7 b,doll_75.7 b
5190,doll_20.8 b,doll_75.7 b
5191,doll_153.0 b,doll_75.9 b
5192,doll_435.5 b,doll_75.9 b
5193,doll_2.8 b,doll_76.2 b
5194,doll_50.1 b,doll_76.9 b
5195,doll_17.3 b,doll_77.6 b
5196,doll_27.1 b,doll_76.6 b
5197,doll_9.3 b,doll_77.6 b
5198,0,doll_78.9 b
5199,doll_41.6 b,doll_77.9 b
5200,doll_118.9 b,doll_79.0 b
5201,doll_56.8 b,doll_79.5 b
5202,doll_181.5 b,doll_80.1 b
5203,doll_95.7 b,doll_79.9 b
5204,doll_346.9 b,doll_80.2 b
5205,doll_145.6 b,doll_80.6 b
5206,doll_65.7 b,doll_81.0 b
5207,doll_7.7 b,doll_80.8 b
5208,doll_9.4 b,doll_81.1 b
5209,0,doll_81.2 b
5210,0,doll_81.5 b
5211,doll_252.6 b,doll_81.3 b
5212,doll_165.3 b,doll_82.4 b
5213,doll_49.7 b,doll_81.9 b
5214,doll_180.6 b,doll_82.7 b
5215,doll_61.4 b,doll_83.1 b
5216,doll_22.5 b,doll_84.4 b
5217,doll_68.0 b,doll_83.9 b
5218,doll_6.2 b,doll_84.5 b
5219,doll_133.0 b,doll_85.1 b
5220,doll_46.7 b,doll_85.2 b
5221,doll_11.6 b,doll_85.9 b
5222,doll_29.9 b,doll_86.2 b
5223,doll_465.2 b,doll_86.8 b
5224,doll_13.9 b,doll_87.8 b
5225,doll_79.4 b,doll_87.0 b
5226,doll_111.7 b,doll_88.3 b
5227,0,doll_90.5 b
5228,doll_99.7 b,doll_88.7 b
5229,doll_55.7 b,doll_90.5 b
5230,doll_48.7 b,doll_91.4 b
5231,doll_28.0 b,doll_91.5 b
5232,doll_51.3 b,doll_92.9 b
5233,doll_30.3 b,doll_92.2 b
5234,doll_47.4 b,doll_93.5 b
5235,doll_443.8 b,doll_93.8 b
5236,doll_126.1 b,doll_96.3 b
5237,doll_335.4 b,doll_95.3 b
5238,doll_54.5 b,doll_96.7 b
5239,doll_11.8 b,doll_97.2 b
5240,doll_54.8 b,doll_98.1 b
5241,doll_152.8 b,doll_97.3 b
5242,doll_199.2 b,doll_97.7 b
5243,doll_50.4 b,doll_99.9 b
5244,doll_63.2 b,doll_99.4 b
5245,doll_14.2 b,doll_99.8 b
5246,doll_579.0 m,doll_100.0 b
5247,doll_31.1 b,doll_100.3 b
5248,0,doll_100.4 b
5249,doll_28.7 b,doll_101.2 b
5250,doll_32.5 b,doll_102.8 b
5251,doll_16.6 b,doll_105.8 b
5252,doll_48.5 b,doll_104.7 b
5253,doll_74.0 b,doll_106.0 b
5254,doll_106.3 b,doll_108.2 b
5255,doll_34.8 b,doll_108.9 b
5256,doll_50.9 b,doll_109.4 b
5257,doll_5.8 b,doll_109.7 b
5258,doll_48.5 b,doll_111.5 b
5259,doll_52.2 b,doll_114.0 b
5260,doll_270.5 b,doll_115.1 b
5261,0,doll_114.6 b
5262,doll_30.0 b,doll_116.0 b
5263,doll_165.5 b,doll_116.4 b
5264,doll_348.8 b,doll_117.9 b
5265,doll_53.5 b,doll_118.9 b
5266,doll_33.2 b,doll_120.0 b
5267,doll_25.4 b,doll_120.9 b
5268,doll_56.9 b,doll_120.9 b
5269,doll_95.4 b,doll_123.1 b
5270,doll_42.5 b,doll_126.0 b
5271,doll_40.7 b,doll_128.1 b
5272,doll_51.8 b,doll_127.0 b
5273,doll_109.2 b,doll_128.6 b
5274,doll_44.2 b,doll_129.6 b
5275,doll_154.3 b,doll_131.5 b
5276,doll_64.9 b,doll_131.5 b
5277,0,doll_131.8 b
5278,doll_299.8 b,doll_132.3 b
5279,doll_125.3 b,doll_133.0 b
5280,doll_30.7 b,doll_132.7 b
5281,doll_167.9 b,doll_133.6 b
5282,doll_49.9 b,doll_136.3 b
5283,doll_32.4 b,doll_137.9 b
5284,doll_56.3 b,doll_139.0 b
5285,doll_112.7 b,doll_138.6 b
5286,doll_71.7 b,doll_145.1 b
5287,doll_329.9 b,doll_151.2 b
5288,doll_95.1 b,doll_147.5 b
5289,doll_150.8 b,doll_152.9 b
5290,doll_50.1 b,doll_153.7 b
5291,doll_400.6 b,doll_154.8 b
5292,doll_108.8 b,doll_157.7 b
5293,doll_342.7 b,doll_155.6 b
5294,0,doll_158.0 b
5295,doll_14.4 b,doll_158.1 b
5296,doll_77.7 b,doll_158.3 b
5297,doll_19.2 b,doll_166.4 b
5298,doll_94.3 b,doll_174.3 b
5299,doll_49.5 b,doll_176.7 b
5300,doll_20.0 b,doll_181.4 b
5301,doll_139.8 b,doll_180.7 b
5302,doll_135.6 b,doll_168.9 b
5303,doll_148.8 b,doll_183.0 b
5304,doll_26.8 b,doll_193.9 b
5305,doll_168.4 b,doll_184.6 b
5306,doll_164.5 b,doll_200.8 b
5307,"doll_1,757.8 b",doll_198.3 b
5308,doll_90.9 b,doll_203.8 b
5309,doll_45.0 b,doll_214.7 b
5310,0,doll_223.8 b
5311,doll_234.0 b,doll_222.1 b
5312,doll_212.8 b,doll_227.0 b
5313,0,doll_231.3 b
5314,0,doll_256.7 b
5315,doll_33.0 b,doll_238.6 b
5316,doll_327.9 b,doll_244.4 b
5317,"doll_1,183.4 b",doll_257.6 b
5318,doll_53.7 b,doll_264.0 b
5319,doll_679.4 b,doll_276.1 b
5320,doll_206.3 b,doll_261.5 b
5321,doll_455.5 b,doll_276.7 b
5322,doll_243.1 b,doll_279.4 b
5323,"doll_2,141.2 b",doll_394.3 b
5324,"doll_1,883.4 b",doll_400.9 b
5325,doll_33.3 b,doll_293.2 b
5326,doll_79.3 b,doll_295.8 b
5327,doll_445.0 b,doll_324.2 b
5328,0,doll_385.5 b
5329,doll_115.9 b,doll_292.1 b
5330,0,doll_432.5 b
5331,doll_132.3 b,doll_405.3 b
5332,doll_75.8 b,doll_424.9 b
5333,0,doll_435.2 b
5334,doll_973.8 b,doll_469.8 b
5335,doll_379.8 b,doll_572.8 b
