link,name,industry,founded,country,ceo,employees,revenue
https://www.forbes.com/companies/shanxi-xinghuacun-fen-wine-factory,Shanxi Xinghuacun Fen Wine Factory,"Food, Drink & Tobacco",Not found,China,Zhong Bao Tan,"12,614",$2.6B
https://www.forbes.com/companies/hologic,Hologic,Health Care Equipment & Services,1985,United States,Stephen P. MacMillan,"6,705",$5.5B
https://www.forbes.com/companies/western-alliance-bancorp,Western Alliance Bancorp.,Banking,1995,United States,Kenneth A. Vecchione,"3,139",$2.3B
https://www.forbes.com/companies/wuchan-zhongda-group,Wuchan Zhongda Group,Trading Companies,1992,China,Hong Jiong Song,"20,000",$87.3B
https://www.forbes.com/companies/metro-inc,Metro,Food Markets,1947,Canada,Eric Richer la Flèche,"90,000",$14.6B
https://www.forbes.com/companies/raizen,Raizen,Retailing,Not found,Brazil,Ricardo Dell Aquila Mussa,"29,350",$30.1B
https://www.forbes.com/companies/old-dominion-freight-line,Old Dominion Freight Line,Transportation,1934,United States,Greg C. Gantt,"23,663",$5.3B
https://www.forbes.com/companies/israel-discount-bank,Israel Discount Bank,Banking,1935,Israel,Uri Levin,"8,899",$3.9B
https://www.forbes.com/companies/bangkok-bank,Bangkok Bank,Banking,1993,Thailand,Deja Tulananda,Not found,$5.4B
https://www.forbes.com/companies/akbank,Akbank,Banking,1948,Turkey,Hakan Binbasgil,"12,459",$6B
https://www.forbes.com/companies/mitsui-chemicals,Mitsui Chemicals,Chemicals,1997,Japan,Osamu Hashimoto,"18,051",$13.8B
https://www.forbes.com/companies/midea-real-estate-holding,Midea Real Estate Holding,Construction,2017,China,Not found,"14,413",$11.5B
https://www.forbes.com/companies/sharp,Sharp,Consumer Durables,1912,Japan,Bo Xun Wu,"50,478",$22.8B
https://www.forbes.com/companies/kpn,KPN,Telecommunications Services,1989,Netherlands,Joost F. E. Farwerck,"9,699",$6.2B
https://www.forbes.com/companies/kohls,Kohl's,Retailing,1962,United States,Michelle Gass,"99,000",$19.4B
https://www.forbes.com/companies/chongqing-changan-aut,Chongqing Changan Auto,Consumer Durables,1996,China,Hua Rong Zhu,"40,298",$16B
https://www.forbes.com/companies/canadian-tire,Canadian Tire,Conglomerate,1922,Canada,Greg Hicks,"58,000",$13B
https://www.forbes.com/companies/vienna-insurance-group,Vienna Insurance Group,Insurance,1824,Austria,Elisabeth Stadler,"25,684",$12.6B
https://www.forbes.com/companies/new-hope-liuhe,New Hope Liuhe,"Food, Drink & Tobacco",1998,China,Ming Gui Zhang,"95,993",$19.9B
https://www.forbes.com/companies/sichuan-road-bridge-co-ltd-class-a,Sichuan Road & Bridge,Construction,Not found,China,Hong Gan,"13,763",$13.1B
https://www.forbes.com/companies/copart,Copart,Business Services & Supplies,1982,United States,Aaron Jayson Adair,"8,600",$3.2B
https://www.forbes.com/companies/dicks-sporting-goods,Dick's Sporting Goods,Retail and Wholesale,1948,United States,Lauren R. Hobart,"50,800",$12.3B
https://www.forbes.com/companies/jiangsu-hengrui-medicine,Jiangsu Hengrui Medicine,Drugs & Biotechnology,1970,China,Yun Shu Zhou,"28,903",$4.3B
https://www.forbes.com/companies/universal-health-services,Universal Health Services,Health Care Equipment & Services,1979,United States,Marc D. Miller,"89,400",$12.6B
https://www.forbes.com/companies/grupo-inbursa,Grupo Inbursa,Banking,1985,Mexico,Javier Foncerrada Izquierdo,"11,441",$3.5B
https://www.forbes.com/companies/dongguan-rural-commercial-bank,Dongguan Rural Commercial Bank,Banking,1952,China,Not found,"7,962",$3.8B
https://www.forbes.com/companies/dassault-aviation,Dassault Aviation,Aerospace & Defense,1911,France,Éric Trappier,"12,371",$8.6B
https://www.forbes.com/companies/yara-international,Yara International,Chemicals,2003,Norway,Svein Tore Holsether,"16,757",$16.6B
https://www.forbes.com/companies/banco-de-sabadell,Banco de Sabadell,Banking,1881,Spain,César González-Bueno,"20,070",$7B
https://www.forbes.com/companies/olam-group,Olam Group,"Food, Drink & Tobacco",1989,Singapore,Sunny George Verghese,"81,650",$35B
https://www.forbes.com/companies/wuxi-apptec,Wuxi Apptec,Drugs & Biotechnology,2000,China,"Edward Hu, Ge Li","34,912",$3.6B
https://www.forbes.com/companies/popular,Popular,Banking,1893,United States,Ignacio Alvarez,"8,351",$2.8B
https://www.forbes.com/companies/hydro-one,Hydro One,Utilities,2015,Canada,Mark Poweska,"8,398",$5.8B
https://www.forbes.com/companies/sg-holdings,SG Holdings,Transportation,2006,Japan,Not found,"52,021",$13.6B
https://www.forbes.com/companies/sojitz,Sojitz,Trading Companies,2003,Japan,Masayoshi Fujimoto,"19,463",$18.1B
https://www.forbes.com/companies/goertek,Goertek,Technology Hardware & Equipment,2001,China,Long Jiang,"95,780",$12.1B
https://www.forbes.com/companies/frontier,Frontier Communications Parent,Telecommunications Services,Not found,United States,Nicholas Simon Jeffery,"15,600",$6.4B
https://www.forbes.com/companies/samhallsbyggnadsbolaget-i-norden,Samhallsbyggnadsbolaget I Norden,Construction,Not found,Sweden,Ilija Batljan,289,$692M
https://www.forbes.com/companies/schaeffler,Schaeffler,Consumer Durables,1905,Germany,Klaus Rosenfeld,"82,981",$16.4B
https://www.forbes.com/companies/migdal-insurance,Migdal Insurance,Insurance,1974,Israel,Nir Gilad,"4,565",$11.3B
https://www.forbes.com/companies/inter-rao,Inter Rao,Utilities,1997,Russia,Boris Yuryevich Kovalchuk,Not found,$15.1B
https://www.forbes.com/companies/nedbank,Nedbank,Banking,1888,South Africa,Michael William Thomas,"27,303",$6.1B
https://www.forbes.com/companies/hopson-development-holdings,Hopson Development Holdings,Construction,1992,Hong Kong,Rong Gui Xi,"11,775",$4B
https://www.forbes.com/companies/ametek,Ametek,Conglomerates,1930,United States,David A. Zapico,"18,500",$5.5B
https://www.forbes.com/companies/lg,LG ,Chemicals,1958,South Korea,Mo Koo Kwang,186,$4.3B
https://www.forbes.com/companies/skanska,Skanska,"Construction, Oil & Gas Operations, Mining and Chemicals",1887,Sweden,Anders Danielsson,"30,051",$16.8B
https://www.forbes.com/companies/hbis,HBIS,Materials,2008,China,Bin Xu,"35,336",$15.5B
https://www.forbes.com/companies/banco-bpm,Banco BPM,Banking,2017,Italy,Giuseppe Castagna,"22,000",$5.4B
https://www.forbes.com/companies/china-fortune-land-development,China Fortune Land Development,Construction,Not found,China,Xiang Dong Wu,"21,450",$10.4B
https://www.forbes.com/companies/adyen,Adyen,IT Software & Services,2006,Netherlands,Pieter van van der Does,"2,180",$7.1B
https://www.forbes.com/companies/air-france-klm,Air France-KLM,Transportation and Logistics,2004,France,Benjamin M. Smith,"42,000",$16.9B
https://www.forbes.com/companies/jacobs-engineering,Jacobs Engineering,"Construction, Oil & Gas Operations, Mining and Chemicals",1947,United States,Steve Demetriou,"55,000",$14.1B
https://www.forbes.com/companies/china-resources-power,China Resources Power,Utilities,2001,Hong Kong,Ru Ge Li,"29,827",$11.6B
https://www.forbes.com/companies/ppl,PPL,Utilities,1994,United States,Vincent Sorgi,"5,607",$5.8B
https://www.forbes.com/companies/aib-group,AIB Group,Banking,1825,Ireland,Colin Hunt,"8,916",$3.3B
https://www.forbes.com/companies/transurban-group,Transurban Group,Transportation,1996,Australia,Louis Scott Charlton,"8,000",$2.1B
https://www.forbes.com/companies/tourmaline-oil,Tourmaline Oil,Oil & Gas Operations,2008,Canada,Michael L. Rose,651,$3.8B
https://www.forbes.com/companies/arab-national-bank,Arab National Bank,Banking,1949,Saudi Arabia,Obaid bin Abdullah Al-Rashid,"4,059",$1.7B
https://www.forbes.com/companies/marvell-technology,Marvell Technology,Semiconductors,1995,United States,Matthew J. Murphy,"6,729",$4.5B
https://www.forbes.com/companies/skyworks-solutions,Skyworks Solutions,Semiconductors,2002,United States,Liam K. Griffin,"11,000",$5.1B
https://www.forbes.com/companies/arista-networks,Arista Networks,Technology Hardware & Equipment,2004,United States,Jayshree V. Ullal,"2,993",$2.9B
https://www.forbes.com/companies/china-three-gorges-renewables-group,China Three Gorges Renewables (Group),Utilities,1985,China,Not found,Not found,$1.6B
https://www.forbes.com/companies/electronic-arts,Electronic Arts,Consumer Durables,1982,United States,Andrew P. Wilson,"11,000",$6.6B
https://www.forbes.com/companies/flutter-entertainment,Flutter Entertainment,"Hotels, Restaurants & Leisure",1988,Ireland,Jeremy Peter Jackson,"16,813",$8.3B
https://www.forbes.com/companies/brighthouse-financial,Brighthouse Financial,Insurance,1863,United States,Eric Thomas Steigerwalt,"1,500",$7.1B
https://www.forbes.com/companies/international-airlines,International Airlines,Transportation,1974,United Kingdom,Luís Gallego Martín,"56,658",$9.9B
https://www.forbes.com/companies/boliden,Boliden,Materials,1925,Sweden,Mikael Staffas,"6,167",$8B
https://www.forbes.com/companies/cf-industries-holdings,CF Industries Holdings,Chemicals,1946,United States,W. Anthony Will,"3,000",$6.5B
https://www.forbes.com/companies/krung-thai-bank,Krung Thai Bank,Banking,1966,Thailand,Krairit Euchukanonchai,Not found,$4.4B
https://www.forbes.com/companies/didi-global,DiDi Global,IT Software & Services,2013,China,Wei Cheng,Not found,$26.9B
https://www.forbes.com/companies/hyundai-marine-fire,Hyundai Marine & Fire,Insurance,1955,South Korea,Cheol-Young Lee,"4,061",$13.1B
https://www.forbes.com/companies/csn,CSN,Materials,1941,Brazil,Benjamin Steinbruch,"35,179",$8.9B
https://www.forbes.com/companies/apa,APA,Oil & Gas Operations,1954,United States,John J. Christmann IV,"2,253",$8B
https://www.forbes.com/companies/ssab-ab,SSAB AB,Materials,Not found,Sweden,Erik Martin Lindqvist,"14,235",$11.2B
https://www.forbes.com/companies/teleperformance,Teleperformance,Business Services & Supplies,1978,France,Daniel Ernest Henri Julien,"420,000",$8.4B
https://www.forbes.com/companies/campbell-soup,Campbell Soup,"Food, Drink & Tobacco",1869,United States,Mark A. Clouse,"14,100",$8.3B
https://www.forbes.com/companies/sofina,Sofina,Diversified Financials,1956,Belgium,Harold Y. H. Boël,Not found,$118M
https://www.forbes.com/companies/bunzl,Bunzl,Trading Companies,1854,United Kingdom,Frank Andre van Zanten,"21,021",$14.1B
https://www.forbes.com/companies/cj-cheiljedang,CJ Cheiljedang,"Food, Drink & Tobacco",2007,South Korea,"Shin-Ho Kang, Hyun-Jae Shin","8,156",$23B
https://www.forbes.com/companies/magnit,Magnit,Food Markets,1994,Russia,Jan Gezinus Dunning,"316,001",$25.2B
https://www.forbes.com/companies/huadian-power-international,Huadian Power International,Construction,1994,China,Xiao Qian Luo,"25,139",$15.5B
https://www.forbes.com/companies/nari-technology-development,NARI Technology Development,Capital Goods,Not found,China,Zong Qiang Zheng,"8,806",$6.4B
https://www.forbes.com/companies/marathon-oil,Marathon Oil,Oil & Gas Operations,1887,United States,Lee M. Tillman,"1,531",$5.6B
https://www.forbes.com/companies/eurazeo,Eurazeo,Diversified Financials,1969,France,Virginie Sarah S.,"19,832",$7.4B
https://www.forbes.com/companies/tokyo-gas,Tokyo Gas,Oil & Gas Operations,1885,Japan,Michiaki Hirose,"16,858",$17.5B
https://www.forbes.com/companies/guangzhou-rural-commercial-bank,Guangzhou Rural Commercial Bank,Banking,1998,China,Xue Fei Yi,"14,168",$7.2B
https://www.forbes.com/companies/heimstaden-ab-pref-shs,Heimstaden AB Pref. Shs,Construction,Not found,Sweden,Lars Patrik Hall,"2,242",$1.1B
https://www.forbes.com/companies/keysight-technologies,Keysight Technologies,Technology Hardware & Equipment,2014,United States,Ron Nersesian,"14,300",$5B
https://www.forbes.com/companies/schroders,Schroders,Diversified Financials,1804,United Kingdom,Peter Harrison,"5,750",$4.2B
https://www.forbes.com/companies/stonex-group,StoneX Group,Diversified Financials,Not found,United States,Sean Michael O'Connor,"3,242",$47.6B
https://www.forbes.com/companies/aurubis,Aurubis,Materials,1866,Germany,Roland Harings,"7,135",$20.4B
https://www.forbes.com/companies/garmin,Garmin,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment",1989,Switzerland,Clifton Albert Pemble,"18,700",$5B
https://www.forbes.com/companies/compal-electronics,Compal Electronics,Technology Hardware & Equipment,1984,Taiwan,Chung-Pin Wong,Not found,$44.2B
https://www.forbes.com/companies/enn-natural-gas,ENN Natural Gas,Chemicals,Not found,China,Not found,"39,474",$17.9B
https://www.forbes.com/companies/phoenix-holdings,Phoenix Holdings,Insurance,Not found,Israel,Eyal Ben Simon,"4,832",$8.7B
https://www.forbes.com/companies/mccormick,McCormick,"Food, Drink & Tobacco",1889,United States,Lawrence Erik Kurzius,"14,000",$6.4B
https://www.forbes.com/companies/indian-bank,Indian Bank,Banking,1907,India,Shanti Lal Jain,"41,557",$6.2B
https://www.forbes.com/companies/idexx-laboratories,IDEXX Laboratories,Health Care Equipment & Services,1983,United States,Jay Mazelsky,"10,350",$3.2B
https://www.forbes.com/companies/smurfit-kappa-group,Smurfit Kappa Group,Materials,1934,Ireland,Anthony Paul James Smurfit,"48,000",$11.9B
https://www.forbes.com/companies/xinjiang-daqo-new-energy,Xinjiang Daqo New Energy,Materials,2011,China,Qiang Min Zhou,"2,413",$2.7B
https://www.forbes.com/companies/halkbank,Halkbank,Banking,1933,Turkey,Osman Arslan,Not found,$7.7B
https://www.forbes.com/companies/waste-connections,Waste Connections,Business Services & Supplies,2002,Canada,Worthing F. Jackman,"19,998",$6.2B
https://www.forbes.com/companies/swatch-group,Swatch Group,Consumer Durables,1983,Switzerland,Georges Nicolas Hayek Jr.,"31,444",$8B
https://www.forbes.com/companies/south32,South32,Materials,2015,Australia,Graham Kerr,"9,074",$6.6B
https://www.forbes.com/companies/china-overseas-grand-oceans-group,China Overseas Grand Oceans Group,Construction,1955,Hong Kong,Lin Yang,"3,505",$8.4B
https://www.forbes.com/companies/tokyo-century,Tokyo Century,Business Services & Supplies,1969,Japan,Toshihito Tamba,"7,438",$11.3B
https://www.forbes.com/companies/japan-exchange-group,Japan Exchange Group,Diversified Financials,1878,Japan,Akira Kiyota,"1,197",$1.2B
https://www.forbes.com/companies/terumo,Terumo,Health Care Equipment & Services,1921,Japan,Shinjiro Sato,"26,482",$6.3B
https://www.forbes.com/companies/leg-immobilien-ag,LEG Immobilien AG,Construction,2008,Germany,Lars von Lackum,"1,770",$1.2B
https://www.forbes.com/companies/sun-pharma-industries,Sun Pharma Industries,Drugs & Biotechnology,1993,India,Dilip Shantilal Shanghvi,"37,000",$5.1B
https://www.forbes.com/companies/brown-forman,Brown-Forman,"Food, Drink & Tobacco",1870,United States,Lawson Whiting,"4,700",$3.7B
https://www.forbes.com/companies/assurant,Assurant,Insurance,1892,United States,Alan B. Colberg,"15,600",$10.2B
https://www.forbes.com/companies/ajinomoto,Ajinomoto,"Food, Drink & Tobacco",1917,Japan,Takaaki Nishii,"33,461",$10.3B
https://www.forbes.com/companies/indorama-ventures,Indorama Ventures,Chemicals,2003,Thailand,Aloke Lohia,Not found,$14.6B
https://www.forbes.com/companies/taishin-financial-holdings,Taishin Financial Holdings,Diversified Financials,2002,Taiwan,Welch Lin,"10,276",$2.6B
https://www.forbes.com/companies/zoomlion-heavy-industry,Zoomlion Heavy Industry,Capital Goods,1992,China,Chun Xin Zhan,Not found,$10.4B
https://www.forbes.com/companies/xcmg-construction-machinery,XCMG Construction Machinery,Capital Goods,Not found,China,Chuan Lu,"15,483",$13B
https://www.forbes.com/companies/powerlong-real-estate,Powerlong Real Estate ,Construction,2007,China,Wa Fong Hoi,"13,212",$6.2B
https://www.forbes.com/companies/yuexiu-property,Yuexiu Property ,Construction,Not found,Hong Kong,Feng Lin,"16,320",$8.9B
https://www.forbes.com/companies/sonic-healthcare,Sonic Healthcare,Health Care Equipment & Services,Not found,Australia,Colin Stephen Goldschmidt,"38,000",$7.1B
https://www.forbes.com/companies/netapp,NetApp,Technology Hardware & Equipment,1992,United States,George Kurian,"11,000",$6.2B
https://www.forbes.com/companies/wolters-kluwer,Wolters Kluwer,Media,1987,Netherlands,Nancy McKinstry,"19,454",$5.6B
https://www.forbes.com/companies/galp-energia,Galp Energia,Oil & Gas Operations,1999,Portugal,Andrew Brown,"6,152",$19B
https://www.forbes.com/companies/nexon,NEXON,IT Software & Services,2002,Japan,Owen Mahoney,"6,683",$2.5B
https://www.forbes.com/companies/royal-caribbean-group,Royal Caribbean Group,"Hotels, Restaurants & Leisure",1997,United States,Jason Liberty,"50,000",$1.5B
https://www.forbes.com/companies/extra-space-storage,Extra Space Storage,Diversified Financials,2004,United States,Joseph D. Margolis,"4,309",$1.6B
https://www.forbes.com/companies/shengjing-bank,Shengjing Bank,Banking,1997,China,Zhang Qiyang,"8,099",$6.9B
https://www.forbes.com/companies/x5-retail-group,X5 Retail Group,Food Markets,1975,Russia,Igor Shekhterman,"339,716",$29.9B
https://www.forbes.com/companies/cadence-design,Cadence Design,IT Software & Services,Not found,United States,Anirudh Devgan,"9,300",$3B
https://www.forbes.com/companies/vakifbank,VakifBank,Banking,1954,Turkey,Abdi Serdar Üstünsalih,"17,825",$7.7B
https://www.forbes.com/companies/agco,AGCO,Capital Goods,1990,United States,Eric P. Hansotia,"23,300",$11.1B
https://www.forbes.com/companies/shanxi-taigang-stainless,Shanxi Taigang Stainless,Materials,1934,China,Hua Li,"18,985",$15.7B
https://www.forbes.com/companies/grupo-elektra,Grupo Elektra,Retailing,1950,Mexico,Ricardo Benjamín Salinas Pliego,"71,278",$7.2B
https://www.forbes.com/companies/sdic-power-holdings,SDIC Power Holdings,Utilities,1989,China,Ji Wei Zhu,"9,374",$6.3B
