,name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
398,centrica plc,['public limited company'],['utilities'],['17\xa0february 1997'],[],['windsor'],[],[],['£'],"[' £0.948\xa0billion (2021)', '[1]']","['  £27.086\xa0billion (2021)', '[1]']","['20,000 (2021)', '[2]']","['www', '.centrica', '.com']"
399,capricorn energy plc,['public limited company'],['oil and gas'],['1981'],[],"['edinburgh', 'scotland', 'uk']",[],[],['doll_'],"[' doll_(130.9)\xa0million (2021)', '[1]']",[],[],"['www', '.capricornenergy', '.com']"
400,naftogaz of ukraine,['national joint-stock company'],['oil and gas'],"['1991', ' ', '1998', ' ']",['ministry of energy'],"['kyiv', 'ukraine']",[],"['pipeline transportation, oil production, gas production, municipal heating']",['€'],[],"[' €19.228 billion ', '(2018)', '[2]']","['68,386 ', '(2018)', '[2]']","[', ']"
401,lundin energy ab,"['publicly traded', 'aktiebolag']",['petroleum'],['2001'],['adolf h. lundin'],"['stockholm, sweden']",[],[],[],[],[],"['448 (end 2020', '[1]', ')']",['www.lundin-energy.com']
402,repsol s.a.,['sociedad anónima'],['petroleum'],['1987'],[],"['madrid', 'spain']",[],['fuel stations'],[' €52.130 billion '],"[' €4.372 billion ', '(2021)', '[1]']","[' €56.254 billion ', '(2021)', '[1]']","['24,134 ', '(2021)', '[1]']",['www.repsol.com']
403,"compañía española de petróleos, s.a.u.",['sociedad anónima unipersonal'],['petroleum'],"['madrid', 'spain']",[],"['madrid', 'spain']",[],['service stations'],[' €24.71 billion '],"[' €1.218 billion ', '(2018)', '[2]', ':\u200a3\u200a']","[' €13.16 billion ', '(2018)', '[2]', ':\u200a2\u200a']","[' 10,119 ', '(2018)', '[2]', ':\u200a69\u200a']","['www', '.cepsa', '.com']"
404,naftna industrija srbije,['joint-stock company'],['petroleum'],"['1\xa0october 2005', ' ', '1949', ' ']",[],"['novi sad', 'serbia']",[],['filling stations'],['€'],[],"[' €3.350 billion ', '(2018)', '[2]']","['6,182 ', '(2018)']","['nis', '.rs']"
405,pjsc tatneft,"['public', 'pjsc']",['oil and gas'],['1950'],['ministry of oil industry'],"['almetyevsk', 'russia']",[],[],"['doll_17.2\xa0billion', '\xa0(2021)']","['doll_3.49\xa0billion', '[1]', '\xa0(2021)']","['doll_20.4\xa0billion', '[1]', '\xa0(2021)']","['60,000 (2019)\xa0']","['www', '.tatneft', '.ru']"
406,surgutneftgas,"['public', 'пао']",['oil and gas'],['1977'],[],['surgut'],[],[],"['doll_20.1\xa0billion', '\xa0(2017)']","['doll_3.89\xa0billion', '[3]', '\xa0(2016)']","['doll_58.5\xa0billion', '[3]', '\xa0(2016)']","['92,935']","['www', '.surgutneftegas', '.ru', '/en', '/']"
407,sakhalin energy,['private'],['petroleum'],['1994'],[],['yuzhno-sakhalinsk'],[],[],"['doll_5.4\xa0billion', '\xa0(2017)']",[],"['doll_15\xa0billion', '[2]', '\xa0(2016)']","['2,230', '[2]', '\xa0(2190 (2020))']",['sakhalinenergy.com']
408,rusneftegaz,['private'],['oil and gas'],['2005'],[],"['moscow', 'russia']",[],[],['\xa0(2020)'],"[' usdoll_109 million', '[1]', '\xa0(2020)']","[' usdoll_1.76 billion', '[1]', '\xa0(2020)']",[],"['rusneftegaz', '.com']"
409,russneft,['public joint stock company'],['refining'],['2002'],['mikhail gutseriyev'],"['moscow', 'russia']",[],[],"['doll_3.66\xa0billion', '\xa0(2021)']","['doll_787\xa0million', '[1]', '\xa0(2021)']","['doll_3.9\xa0billion', '[1]', '\xa0(2021)']","['10,000 (2020)']",['http://www.russneft.ru/eng/']
410,gemini studios,['limited'],['motion pictures'],['1940'],['s. s. vasan'],"['madras', 'hollywood']",[],[],[],[],[],[],['http://geminiindia.in']
411,star studios,['subsidiary'],['motion pictures'],['march\xa02008'],[],"['mumbai', 'maharashtra', 'india']",[],[],[],[],[],[],"['www', '.disneystar', '.com', '/about-us', '/movies', '/']"
412,excel entertainment,['private limited company'],['motion pictures'],['1999'],"['farhan akhtar', 'ritesh sidhwani']","['mumbai', 'maharashtra', 'india']",[],"['film production', 'film distribution']",[],[],[],[],['excel entertainment']
413,eros international media ltd,['subsidiary'],['media & entertainment'],"['mumbai', 'maharashtra', 'india']",['arjan lulla'],"['mumbai', 'india']",[],"['film production, co-production, acquisition and distribution']","[' ', '1000 crore (', ' 134.94 million)\xa0(fy 2018)']",[],[],[],['eros international']
414,felis creations pvt ltd,['private company'],['film production'],['bangalore'],['sandesh kadur'],"['bangalore', 'india']",[],[],[],[],[],[],"['felis', '.in']"
415,eskay movies,['media and entertainment company'],[],['february 1988 (as eskay video private limited)'],[],"['kolkata', 'west bengal', 'india']",[],[],[],[],[],[],"['eskaymovies', '.com']"
416,dharma productions pvt. ltd.,[],['entertainment'],"['mumbai', 'maharashtra']",['yash johar'],"['mumbai', 'maharashtra']",[],[],[],[],[],[],['dharma-production.com']
417,cloud nine movies pvt. ltd,"['film production', 'film distribution']",['films'],['2008'],[],"['chennai', 'tamil nadu', 'india']",[],[],[],[],[],[],[]
418,dar motion pictures,['subsidiary'],"['film production', 'film distribution']",['2009'],[],"['mumbai', 'india']",[],[],[],[],[],[],"['www', '.darproductionhouse', '.com']"
419,clean slate filmz,['private'],['entertainment'],['october 2013'],['karnesh ssharma'],"['mumbai', 'maharashtra', 'india']",[],"['film production, distribution']",[],[],[],[],['https://cleanslatefilmz.com']
420,cineman productions,['private'],['entertainment'],['february 2010'],['anish shah'],"['ahmedabad', 'gujarat']",[],"['film production', 'film distribution', 'advertisement production']",[],[],[],[],['cineman productions']
421,novatek pjsc,"['public', 'пао']",['oil and gas'],['august\xa01994'],['leonid mikhelson'],['tarko-sale'],[],[],"['doll_15.7\xa0billion', '\xa0(2021)']","['doll_3.79\xa0billion', '[1]', '\xa0(2021)']","['doll_33.4\xa0billion', '[1]', '\xa0(2021)']","['5,997 ', '[2]']","['www', '.novatek', '.ru', '/en', '/']"
422,areti international group,['private'],['oil and gas'],['1992'],[],"['geneva', 'switzerland']",[],['gas pipeline transport'],[],[],[],[],"['www', '.aretigroup', '.com']"
423,pjsc rosneft,"['public', 'pjsc']",['petroleum'],['1993'],[],['moscow'],[],[],"['doll_119\xa0billion', '\xa0(2021)']","['doll_20.4\xa0billion', '[1]', '\xa0(2021)']","['doll_223\xa0billion', '[1]', '\xa0(2021)']","['334,600 (2019)\xa0']","['rosneft', '.com']"
424,bashneft oao,"['public', 'oao']",['oil and gas industry'],['1946'],[],"['ufa', 'russia']",[],[],"['doll_11.6\xa0billion', '\xa0(2021)']","['doll_1.55\xa0billion', '[1]', '\xa0(2021)']","['doll_12.4\xa0billion', '[1]', '\xa0(2021)']","['8,150']","['www', '.bashneft', '.com']"
425,pjsc lukoil,"['public', 'пao']",['oil and gas'],['25\xa0november 1991'],['vagit alekperov'],['moscow'],[],[],"['doll_128\xa0billion', '\xa0(2021)']","['doll_13.3\xa0billion', '[1]', '\xa0(2021)']","['doll_93.2\xa0billion', '[1]', '\xa0(2021)']","['101,000 (2019)\xa0']",['lukoil.com']
426,polskie górnictwo naftowe i gazownictwo sa,['spółka akcyjna'],['oil and gas'],['1976'],[],"['warsaw', 'poland']",[],[],[' usdoll_ 5.809 billion '],"[' usdoll_ 430 million ', '(june 2019)']","[' usdoll_ 13.807 billion ', '(june 2019)']","['24,763 (2018)\xa0']",['www.pgnig.pl']
427,rompetrol,[],[],[],[],[],[],[],[],[],[],[],['rompetrol.kmginternational.com']
428,omv petrom s.a.,['societate pe acțiuni'],['oil and gas industry'],['1991'],[],"['petromcity', 'bucharest', 'romania']",[],[],[' 21.5 billion ron (€8.9 billion) (2014)'],[],['43.1 billion ron (€9.7 billion) (2014)'],"[' 17,799 (2014)']","['www', '.omvpetrom', '.com']"
429,"galp energia, sgps, s.a.",['sociedade anónima'],['petroleum industry'],"['april\xa022,\xa01999']",[],['lisbon'],[],['fuel stations'],['€'],"['€1.063 million ', '(2017)', ' ', '[1]']","['€12.358 billion ', '(end 2017)', '[1]']","['6,389 ', '(2021)', '[1]']","['www', '.galp', '.com']"
430,pkn orlen s.a.,['spółka akcyjna'],['petroleum'],['płock'],[],"['płock', 'poland']",[],[],"['pln', 'billion']","[' ', 'pln', ' 8.657 ', 'billion', ' (2019)']","[' ', 'pln', ' 60.664 ', 'billion', ' (2017)']","['20,262 (2017)', '[2]']","['orlen', '.pl']"
431,rocksource asa,"['public', 'ose', 'rgt']",['oil and gas'],[],[],"['bergen', 'norway']",[],[],['nok'],[],[],['40 (dec 2007)'],[]
432,grupa lotos s.a.,['spółka akcyjna'],['oil and gas'],['2003'],[],['gdańsk'],[],[],"['7,003,000,000 euro (2018)\xa0']",[],"['€', '16.3 billion']","['7,547']","['www', '.lotos', '.pl']"
433,avm productions,['limited'],"['film', 'television']",['1945'],['a. v. meiyappan'],"['vadapalani, chennai']",[],[],[],[],"['usdoll_', '907 million']",[],"['www', '.avm', '.in']"
434,anurag kashyap films,['private'],['motion picture'],['2005'],['anurag kashyap'],"['mumbai', 'india']",[],[],[],[],[],[],[]
435,annapurna studios pvt ltd,"['private', 'private']","['entertainment', 'entertainment']","['1976', '1951']","['akkineni nageswara rao', 'd. madhusudhana rao', 'akkineni nageswara rao']","['hyderabad', 'madras']",[],['post-production services'],[],[],[],[],"['annapurna studios', 'aisfm']"
436,ajay devgn ffilms,['private limited company'],['entertainment'],['2000'],"['veeru devgan', 'ajay devgn']","['mumbai', 'maharashtra', 'india']",[],"['film production', 'film distribution']",[],[],[],[],"['ajaydevgnffilms', '.com']"
437,norwegian energy company asa,['asa'],['oil and gas'],['2005'],['local industry leaders'],"['oslo', 'norway']",[],[],['nok'],"[' nok 823.5 million ', '(2008)', '[2]']",[],[],['homepage']
438,interoil exploration and production asa,"['public', 'ose', 'iox']",['petroleum'],['2005'],[],"['oslo', 'norway']",[],[],[' usdoll_41.2 million (2006)'],[],[],['178 (2007)'],['www.interoil.no']
439,equinor asa,"['state-owned', 'allmennaksjeselskap']",['petroleum industry'],['14\xa0june 1972'],[],"['stavanger', 'norway']",[],[],"[' ', 'usdoll_', '90.92 billion', ' (2021)', '[2]']","[' usdoll_33.66 billion (2021)', '[2]']","[' usdoll_147.12 billion (2021)', '[2]']","['21,126 (2021)', '[2]']","['www', '.equinor', '.com']"
440,balaji motion pictures,['private'],['entertainment'],['2001'],['jeetendra kapoor'],"['mumbai', 'india']",[],[],[],[],[],[],"['balajitelefilms', '.com']"
441,dno asa,['allmennaksjeselskap'],['petroleum'],['1971'],[],"['oslo', 'norway']",[],[],['usdoll_347.4 million '],"['usdoll_521.1 million ', '(2017)', '[1]']","['usdoll_1.415 billion ', '(end 2017)', '[1]']","['911 ', '(end 2017)', '[1]']",['www.dno.no']
442,bayerngas norge,['private'],['petroleum'],['2005'],['bayerngas gmbh and partners'],"['oslo', 'norway']",[],[],[],[],[],[],[]
443,aker bp asa,['allmennaksjeselskap'],['oil and gas'],['2001\xa0'],[],['fornebu'],[],[],"['usdoll_ 2,979 million ']",[],[],"['2,400']","['www', '.akerbp', '.com', '/en', '/']"
444,rvk studios,[],['film'],[],['baltasar kormákur'],"['reykjavík', 'iceland']",[],[],[],[],[],[],[]
445,finos film,['film production'],['film'],['1943'],[],"['athens, greece']",[],[],[],[],[],[],['www.finosfilm.gr']
446,wild bunch ag,['aktiengesellschaft'],"['motion pictures', 'television']","[' ', ' 2002 ']",[],"['berlin, germany', 'paris, france']",[],[],[],[],[],[],"['wildbunch', '.eu']"
447,ufa,['gmbh'],['motion picture'],['berlin'],[],"['babelsberg', 'potsdam', 'brandenburg']",[],[],[],[],[],[],['ufa.de']
448,babelsberg film studio,"['incentive', 'gmbh']",[],"['1912', 'germany']",[],['germany'],[],[],[],[],[],['92 (2017)\xa0'],[]
449,ascom group,['joint stock'],"['oil', 'natural gas']",['1994'],[],['chişinău'],[],[],['usdoll_ 500 million (2007)'],[],[],['500'],['official site']
450,saras s.p.a.,['società per azioni'],['energy'],['1962'],['angelo moratti'],"['milan ', 'italy']",[],[],[' €10.397 billion (2018)'],"[' €145 million (2018)', '[2]']","[' €2.960 billion (2018)', '[2]']","['1,946', '[2]']","['www', '.saras', '.it']"
451,erg s.p.a.,['public'],['renewable energy'],"['june\xa02,\xa01938']",[],"['genoa', 'italy']",[],[],"[' €1,022 billion', '\xa0(2019)']",[],"[' €3,2 billion', '[2]', '\xa0(2019)']","['754', '[2]', '\xa0(2019)']","['www', '.erg', '.eu']"
452,edison s.p.a.,['public'],['energy industry'],['1884'],[],"['milan', 'italy']",[],[],['€9.159 billion (2018)'],"['€793 million (2018)', '[1]']","['€6.557 million (2018)', '[1]']","['5,372 (2018)']","['www', '.edison', '.it']"
453,api anonima petroli italiana spa,['società per azioni'],"['energy', 'oil']",['1933'],['ferdinando peretti'],"['rome', 'italy']",[],[],['€6.8 billion '],[],[],"['1500 ', '(2018)']",['http://www.apioil.com']
454,the maxol group,['private'],['oil'],['1920'],[],"['dublin', 'republic of ireland', 'mallusk', 'county antrim', 'northern ireland']",[],[],[],[],[],[],"['maxol', '.ie']"
455,mol plc.,['public'],"['oil and gas', 'retail', 'mobility']",['1957'],[],['budapest'],[],"['bicycle sharing', 'carsharing', 'fuel stations', 'fleet management']",[' usdoll_ 19.612 billion (2021)'],[' usdoll_ 2.020 billion (2021)'],[' usdoll_ 19.94 billion (2021)'],"['25,000 (2021)']","[' ', ' ']"
456,hellenic petroleum s.a.,['public '],['energy industry'],['1958 as '],[],"['athens', 'greece']",[],"['fuel stations', 'planes', 'ships']",['billion'],"[' €400.29\xa0million\xa0(', '2021', '[3]', ')']","[' €7.779\xa0billion\xa0(', '2021', '[5]', ')']","['3,500\xa0(', '2020', '[8]', ')']",['official website']
457,deutsche film-aktiengesellschaft,[],[],[],[],['east berlin'],[],[],[],[],[],[],[]
458,constantin film,['subsidiary'],['film production'],"['frankfurt', 'west germany']",['preben philipsen'],['munich'],[],[],['€267 million (2017)'],[],[],['829 (december 2017)'],"['constantin-film', '.de']"
459,bavaria film,['gmbh'],['film industry'],"['as münchener lichtspielkunst ag (1919', ')', 'as bavaria film ag (21\xa0september\xa01932', ')']","['peter ostermayr', 'wilhelm kraus']","['grünwald', 'munich']",[],[],[],[],[],['242 (2011)'],['www.bavaria-film.de']
460,studiocanal s.a.s.,['subsidiary'],"['filmmaking', 'film distribution']",['1988'],[],"['paris', 'france']",[],[],[],[],[],[],"['www', '.studiocanal', '.com']"
461,pathé,[],['entertainment'],['28\xa0september 1896'],[],['france\xa0'],[],[],[' €903 million '],[],[],"['4,210 ', '(2017)', '[1]']",['pathe.com']
462,gaumont sa,['public'],['motion pictures'],['23\xa0june 1895'],['léon gaumont'],['neuilly-sur-seine'],[],[],[' € 169.1 million '],[],"[' € 451.5 million ', '(2011)', '[1]']","['173 ', '(2011)', '[1]']","['gaumont.fr', 'gaumont.net']"
463,les films du poisson,['private'],['film'],['1995'],[],"['paris', 'france']",[],[],[],[],[],[],['filmsdupoisson.com']
464,disneynature,['division'],['film'],"['april\xa021, 2008']",[],"['paris', 'france']",[],[],[],[],[],[],['nature.disney.com']
465,wintershall dea,['gmbh'],['gas and oil (exploration and production)'],"['1894 (wintershall), 1899 (dea, as deutsche tiefbohr-actiengesellschaft, dta)']","['carl julius winter, heinrich grimberg (wintershall), rudolf nöllenburg (first managing director of dta)']","['kassel', 'hamburg']",[],[],"['€5.9 billion', '\xa0(2019)']",['€2.8 billion\xa0(2019)'],[],"['2,847', '[2]', '\xa0(2019)']",['wintershalldea.com']
466,adastra films,[],['film'],['2008'],[],['cannes'],[],[],[],[],[],[],"['www', '.adastra-films', '.com']"
467,perenco,['independent'],['petroleum industry'],['1975'],['hubert perrodo'],"['london', 'paris']",[],[],[],[],[],"['6,000']",['perenco.com']
468,engie sa,['société anonyme'],['electric utility'],['22\xa0july 2008'],[],"['la défense', 'france']",[],[],['€'],"[' €5.7\xa0billion (2019)', '[1]']","[' €159.8\xa0billion (2019)', '[1]']","['171,100 (2019)']","['engie', '.com', '/en']"
469,neste oyj,['julkinen osakeyhtiö'],['oil and gas industry'],['1948'],[],"['espoo', 'finland']",[],[],[' €15.148 billion '],"[' €2.023 billion ', '(2021)']","[' €12.417 billion ', '(2021)']","['4,872 ', '(2021)']",['www.neste.com']
470,atlantic petroleum p/f,['partafelag'],['petroleum'],['1998'],[],"['tórshavn', 'faroe islands']",[],[],['dkk'],"['dkk 147.3 million ', '(2010)', '[1]']","['dkk 671.8 million ', '(end 2010)', '[1]']","['around 30 ', '(end 2013)', '[1]']",['www.petroleum.fo']
471,ørsted a/s,['aktieselskab'],['electricity generation'],"['14\xa0march 2006', ' (as dong energy)']",[],"['fredericia', 'denmark']",[],[],['kr.'],"[' 16.2 billion kr. (2021)', '[2]']","[' 270.4 billion kr. (2021)', '[2]']","[' 6,836 (end 2021)', '[2]']","['orsted', '.com']"
472,moravské naftové doly mnd,['private'],['petroleum'],"['(1913), modern company 2002']",[],"['hodonín', 'czech republic']",[],[],[' usdoll_ 250 million (2006)'],"['283,000,000 czech koruna (2020)\xa0']","['18,747,000,000 czech koruna (2020)\xa0']",['746 (2020)'],"['www', '.mnd', '.cz']"
473,"ina-industrija nafte, d.d.",['public'],['oil and gas'],['1 january 1964'],[],"['zagreb', 'croatia']",[],[],"[' 23.366 billion hrk |', ' doll_3,672 billion (2021)']","[' 1.587 billion hrk |', ' doll_249 million (2021)', '[2]']","[' 21,990 billion hrk |', ' doll_3,456 billion (2021)', '[2]']","['ina group: 9,751 (31 dec 2021)', 'ina d.d.: 3,222 (31 dec 2021)', '[2]']","['www', '.ina', '.hr']"
474,"o’reilly automotive, inc.",['public'],['retail'],"['december\xa02, 1957']","[""charles h. o'reilly""]","['springfield, missouri']",[],[],[' usdoll_13.327 billion (2021)'],[' usdoll_2.917billion (2021)'],[' usdoll_ 11.718 billion (2021)'],"['83,633 (2021)']","['www', '.oreillyauto', '.com']"
