link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/shanghai-zijiang-enterprise-group,6454,SHANGHAI ZIJIANG ENTERPRISE GROUP,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Packaging']"
https://www.value.today/company/weatherford-international-plc,6462,WEATHERFORD INTERNATIONAL PLC,Not found,1941,"3,645 Million USD",USA,"['Energy', 'Oil and Gas']"
https://www.value.today/company/hudbay-minerals,6460,HUDBAY MINERALS,Not found,1996,"1,501 Million USD",Canada,"['Basic Materials', 'Mining', 'Metals', 'Copper Mining']"
https://www.value.today/company/shanghai-jinqiao-export-processing-zone-development,6458,SHANGHAI JINQIAO EXPORT PROCESSING ZONE DEVELOPMENT,Not found,Not found,672 Million USD,China,['Real Estate']
https://www.value.today/company/green-plains,6457,GREEN PLAINS,Not found,2014,"2,827 Million USD",USA,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/sembcorp-marine-ltd,6463,SEMBCORP MARINE LTD,Not found,1963,"1,367 Million USD",Singapore,"['Industries', 'Aerospace and Defense']"
https://www.value.today/company/patrick-industries,6473,PATRICK INDUSTRIES,Not found,1959,"4,078 Million USD",USA,"['Industries', 'Forest Products', 'Recreational Vehicles']"
https://www.value.today/company/kusuri-no-aoki-holdings,6467,KUSURI NO AOKI HOLDINGS,Not found,2016,"2,396 Million USD",Japan,"['Healthcare', 'Pharmacy', 'Retail']"
https://www.value.today/company/guizhou-panjiang-refined-coal,6466,GUIZHOU PANJIANG REFINED COAL,Not found,Not found,"1,415 Million USD",China,"['Energy', 'Coal Mining', 'Mining']"
https://www.value.today/company/daiseki,6468,DAISEKI,Not found,1958,415 Million USD,Japan,"['Industries', 'Waste and Trash Management', 'Environmental Services']"
https://www.value.today/company/jchx-mining-management,6471,JCHX MINING MANAGEMENT,Not found,Not found,Not found,China,"['Basic Materials', 'Mining']"
https://www.value.today/company/chemometec,6464,CHEMOMETEC A/S,Not found,1997,38 Million USD,Denmark,"['Technology', 'Technology Hardware and Instruments']"
https://www.value.today/company/yantai-shuangta-food,6472,YANTAI SHUANGTA FOOD,Not found,Not found,315 Million USD,China,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
https://www.value.today/company/ratch-group-public-company,6469,RATCH GROUP PUBLIC COMPANY,Not found,2000,"1,033 Million USD",Thailand,"['Utilities', 'Electric Utilities', 'Power Generation', 'Electricity Generation', 'Renewable Energy']"
https://www.value.today/company/array-technologies-inc.,6465,"ARRAY TECHNOLOGIES, INC.",Not found,1989,853 Million USD,USA,"['Technology', 'Solar Power Devices']"
https://www.value.today/company/micro-focus-international,6470,MICRO FOCUS INTERNATIONAL,Not found,1976,"3,415 Million USD",UK,"['Technology', 'Software and IT Infrastructure']"
https://www.value.today/company/xinhuanet,6482,XINHUANET,Not found,Not found,Not found,China,"['Communication Services', 'Internet or Mobile App Based Business']"
https://www.value.today/company/embotelladora-andina,6474,EMBOTELLADORA ANDINA,Not found,1946,"2,463 Million USD",Chile,"['Consumer Defensive', 'Beverages', 'Non-Alcoholic Beverages']"
https://www.value.today/company/matrix-it,6478,MATRIX IT,Not found,Not found,"1,336 Million USD",Israel,"['Technology', 'Software and IT']"
https://www.value.today/company/north-huajin-chemical-industries,6477,NORTH HUAJIN CHEMICAL INDUSTRIES,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals', 'Agriculture Related']"
https://www.value.today/company/medlive-technology-co.-ltd.,6483,"MEDLIVE TECHNOLOGY CO., LTD.",Not found,Not found,Not found,China,['Healthcare']
https://www.value.today/company/tech-bank-food,6480,TECH-BANK FOOD,Not found,Not found,"1,529 Million USD",China,"['Consumer Defensive', 'Meat / Poultry / Fish / Chicken', 'Food Products', 'Farming / Seeds / Milling']"
https://www.value.today/company/northern-bitcoin-ag,6481,NORTHERN BITCOIN AG,Not found,Not found,189 Million USD,Germany,"['Technology', 'Software and IT']"
https://www.value.today/company/infinera-corporation,6476,INFINERA CORPORATION,Not found,2000,"1,425 Million USD",USA,"['Technology', 'Telecom', 'Utilities', 'Telecom Equipment', 'Communications Equipment']"
https://www.value.today/company/dis-chem-pharmacies,6475,DIS-CHEM PHARMACIES,Not found,1978,"1,810 Million USD",South Africa,"['Healthcare', 'Pharmacy', 'Retail']"
https://www.value.today/company/8x8,6484,8X8,Not found,1987,638 Million USD,USA,"['Technology', 'Software and IT', 'Telecom', 'Utilities', 'Business Services', 'Cloud Services', 'Software Products', 'Telecom Equipment']"
https://www.value.today/company/aica-kogyo-company,6490,AICA KOGYO COMPANY,Not found,1936,"1,565 Million USD",Japan,"['Industries', 'Chemicals', 'Construction Materials', 'Conglomerate']"
https://www.value.today/company/nsfocus-information-technology,6485,NSFOCUS INFORMATION TECHNOLOGY,Not found,Not found,380 Million USD,China,"['Technology', 'Software and IT Infrastructure']"
https://www.value.today/company/marshalls,6489,MARSHALLS,Not found,1956,694 Million USD,UK,['Construction Materials']
https://www.value.today/company/toa-paint-thailand-public-company,6493,TOA PAINT (THAILAND) PUBLIC COMPANY,Not found,1964,486 Million USD,Thailand,"['Basic Materials', 'Paints and Coatings', 'Chemicals']"
https://www.value.today/company/johnson-electric-holdings,6491,JOHNSON ELECTRIC HOLDINGS,Not found,1970,"3,446 Million USD",Hong Kong,"['Industries', 'Automobile', 'Automobile Parts']"
https://www.value.today/company/celulosa-argentina,6487,CELULOSA ARGENTINA,Not found,1929,260 Million USD,Argentina,"['Basic Materials', 'Paper and Pulp', 'Wood Products', 'Forest Products']"
https://www.value.today/company/wustenrot-wurttembergische-ag,6494,WUSTENROT & WURTTEMBERGISCHE AG,Not found,1999,Not found,Germany,"['Financial Services', 'Insurance']"
https://www.value.today/company/he-bei-cheng-de-lolo-company,6492,HE BEI CHENG DE LOLO COMPANY,Not found,Not found,Not found,China,"['Consumer Defensive', 'Non-Alcoholic Beverages', 'Beverages']"
https://www.value.today/company/bloomin-brands,6486,BLOOMIN' BRANDS,Not found,1987,"4,122 Million USD",USA,"['Consumer Cyclical', 'Restaurants', 'Consumer Services']"
https://www.value.today/company/ningbo-haitian-precision-machinery,6488,NINGBO HAITIAN PRECISION MACHINERY,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
https://www.value.today/company/cheil-worldwide,6495,CHEIL WORLDWIDE,Not found,1973,"2,488 Million USD",South Korea,"['Communication Services', 'Advertising']"
https://www.value.today/company/cellink-ab-publ,6497,CELLINK AB (PUBL),Not found,Not found,21 Million USD,Sweden,"['Healthcare', 'Medical Equipment']"
https://www.value.today/company/shenzhen-yan-tian-port-holdings,6500,SHENZHEN YAN TIAN PORT HOLDINGS,Not found,Not found,99 Million USD,China,"['Industries', 'Shipping']"
https://www.value.today/company/compania-de-minas-buenaventura,6499,COMPANIA DE MINAS BUENAVENTURA,Not found,1953,Not found,Peru,"['Basic Materials', 'Mining', 'Metals', 'Precious Metals']"
https://www.value.today/company/victoria,6501,VICTORIA,Not found,Not found,316 Million USD,UK,['Home Furnishing']
https://www.value.today/company/ren-redes-energeticas-nacionais-sgps,6498,REN - REDES ENERGETICAS NACIONAIS SGPS,Not found,1994,Not found,Portugal,"['Utilities', 'Natural Gas Distribution']"
https://www.value.today/company/nantong-jiangshan-agrochemical-chemicals,6497,NANTONG JIANGSHAN AGROCHEMICAL & CHEMICALS,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals', 'Agriculture Related']"
https://www.value.today/company/shenzhen-zhaowei-machinery-electronic-co.-ltd.,6502,"SHENZHEN ZHAOWEI MACHINERY & ELECTRONIC CO., LTD.",Not found,Not found,Not found,China,"['Industries', 'Electrical Products']"
https://www.value.today/company/richelieu-hardware,6496,RICHELIEU HARDWARE,Not found,1968,"1,107 Million USD",Canada,"['Consumer Cyclical', 'NonTech Hardware Products', 'Tools and Equipment', 'Home Furnishing']"
https://www.value.today/company/cal-maine-foods,6503,CAL-MAINE FOODS,Not found,1957,"1,777 Million USD",USA,"['Consumer Defensive', 'Food Products', 'Agriculture Products', 'Consumer Non Durables', 'Farming / Seeds / Milling']"
https://www.value.today/company/enterprise-financial-services-corp,6504,ENTERPRISE FINANCIAL SERVICES CORP,Not found,1988,406 Million USD,USA,"['Financial Services', 'Banking Services']"
https://www.value.today/company/cybrid-technologies-inc.,6511,CYBRID TECHNOLOGIES INC.,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/beijing-strong-biotechnologies,6507,BEIJING STRONG BIOTECHNOLOGIES,Not found,Not found,233 Million USD,China,"['Healthcare', 'Health Care Diagnostics']"
https://www.value.today/company/momo,6510,MOMO,Not found,Not found,"2,121 Million USD",China,"['Communication Services', 'Software and IT', 'Technology', 'Software Products', 'Internet or Mobile App Based Business']"
https://www.value.today/company/interfor-corporation,6509,INTERFOR CORPORATION,Not found,1963,"2,529 Million USD",Canada,"['Basic Materials', 'Wood Products']"
https://www.value.today/company/invincible-investment-corporation,6512,INVINCIBLE INVESTMENT CORPORATION,Not found,2002,89 Million USD,Japan,"['Real Estate', 'Property Investments']"
https://www.value.today/company/csg-systems-international,6505,CSG SYSTEMS INTERNATIONAL,Not found,1994,"1,046 Million USD",USA,"['Technology', 'Software and IT Infrastructure']"
https://www.value.today/company/pimco-corporate-income-opportunity-fund,6513,PIMCO CORPORATE & INCOME OPPORTUNITY FUND,Not found,2002,-245 Million USD,USA,"['Financial Services', 'Asset Management']"
https://www.value.today/company/volati-ab,6508,VOLATI AB,Not found,2003,595 Million USD,Sweden,"['Industries', 'Investments', 'Conglomerate']"
https://www.value.today/company/meta-financial-group,6506,META FINANCIAL GROUP,Not found,1954,508 Million USD,USA,"['Financial Services', 'Banking Services']"
https://www.value.today/company/tamburi-investment-partners,6522,TAMBURI INVESTMENT PARTNERS,Not found,2000,16 Million USD,Italy,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
https://www.value.today/company/stabilus,6519,STABILUS,Not found,1934,937 Million USD,Luxembourg,"['Industries', 'Industry Machinery']"
https://www.value.today/company/realogy-holdings,6515,REALOGY HOLDINGS,Not found,2006,"6,221 Million USD",USA,['Real Estate']
https://www.value.today/company/haw-par-corporation,6517,HAW PAR CORPORATION,Not found,1969,103 Million USD,Singapore,"['Healthcare', 'Pharmaceutical']"
https://www.value.today/company/indra-sistemas,6520,INDRA SISTEMAS,Not found,1993,"3,389 Million USD",Spain,"['Technology', 'Software and IT']"
https://www.value.today/company/china-coal-xinji-energy,6516,CHINA COAL XINJI ENERGY,Not found,Not found,Not found,China,"['Energy', 'Coal Mining', 'Mining']"
https://www.value.today/company/rengo,6518,RENGO,Not found,1920,"5,450 Million USD",Japan,"['Consumer Cyclical', 'Packaging']"
https://www.value.today/company/vicat-sa,6514,VICAT SA,Not found,1863,"3,121 Million USD",France,"['Basic Materials', 'Cement', 'Construction Materials']"
https://www.value.today/company/compass-diversified-holdings-llc,6523,COMPASS DIVERSIFIED HOLDINGS LLC,Not found,2005,"1,841 Million USD",USA,"['Industries', 'Investments', 'Conglomerate']"
https://www.value.today/company/dallah-healthcare-company,6521,DALLAH HEALTHCARE COMPANY,Not found,Not found,Not found,Saudi Arabia,"['Healthcare', 'Hospitals']"
https://www.value.today/company/shanghai-huafon-aluminium-corporation,6526,SHANGHAI HUAFON ALUMINIUM CORPORATION,Not found,Not found,Not found,China,"['Basic Materials', 'Aluminum']"
https://www.value.today/company/xinjiang-yilite-industry,6524,XINJIANG YILITE INDUSTRY,Not found,Not found,282 Million USD,China,"['Consumer Defensive', 'Alcoholic Beverages', 'Beverages']"
https://www.value.today/company/holitech-technology,6529,HOLITECH TECHNOLOGY,Not found,Not found,"2,362 Million USD",China,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/aamal-company-0,6527,AAMAL COMPANY,Not found,2001,438 Million USD,Qatar,"['Conglomerate', 'Construction Materials']"
https://www.value.today/company/cencosud-shopping,6533,CENCOSUD SHOPPING,Not found,Not found,239 Million USD,Chile,"['Real Estate', 'Commercial Properties']"
https://www.value.today/company/zhejiang-wanfeng-auto-wheel,6525,ZHEJIANG WANFENG AUTO WHEEL,Not found,Not found,"1,810 Million USD",China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
https://www.value.today/company/hotai-finance-co.-ltd.,6530,"HOTAI FINANCE CO., LTD.",Not found,1999,Not found,Taiwan,['Financial Services']
https://www.value.today/company/baytex-energy-corp.,6531,BAYTEX ENERGY CORP.,Not found,1993,Not found,Canada,"['Energy', 'Oil and Gas']"
https://www.value.today/company/sino-ocean-group-holding,6528,SINO-OCEAN GROUP HOLDING,Not found,Not found,Not found,China,['Real Estate']
https://www.value.today/company/pt.-harum-energy-tbk,6532,PT. HARUM ENERGY TBK,Not found,1995,Not found,Indonesia,"['Energy', 'Coal Mining', 'Mining']"
https://www.value.today/company/jack-box,6534,JACK IN BOX,Not found,1951,"1,143 Million USD",USA,"['Consumer Cyclical', 'Restaurants', 'Consumer Services']"
https://www.value.today/company/jinchuan-group-international-resources,6539,JINCHUAN GROUP INTERNATIONAL RESOURCES,Not found,1958,Not found,Hong Kong,"['Metals', 'Mining', 'Copper Mining', 'Nickel', 'Cobalt Mining']"
https://www.value.today/company/abercrombie-fitch,6537,ABERCROMBIE & FITCH,Not found,1892,"3,712 Million USD",USA,"['Consumer Cyclical', 'Retail']"
https://www.value.today/company/manappuram-finance,6541,MANAPPURAM FINANCE,Not found,1949,505 Million USD,India,['Financial Services']
https://www.value.today/company/whirlpool,6536,WHIRLPOOL,Not found,1911,"4,325 Million USD",Brazil,"['Technology', 'Electronics', 'Consumer Electronics']"
https://www.value.today/company/nantkwest,6535,NANTKWEST,Not found,2002,Not found,USA,"['Healthcare', 'Biotechnology', 'Technology', 'HealthCare Products']"
https://www.value.today/company/ks-holdings-corporation,6535,K'S HOLDINGS CORPORATION,Not found,1947,"5,452 Million USD",Japan,"['Consumer Cyclical', 'Retail']"
https://www.value.today/company/assetmark-financial-holdings,6540,ASSETMARK FINANCIAL HOLDINGS,Not found,1996,530 Million USD,USA,"['Financial Services', 'Asset Management']"
https://www.value.today/company/aoshikangtechnologyco.-ltd,6538,AOSHIKANGTECHNOLOGYCO. LTD,Not found,Not found,Not found,China,"['Technology', 'Electronics', 'Capital Goods']"
https://www.value.today/company/autogrill,6542,AUTOGRILL,Not found,1947,"2,881 Million USD",Italy,"['Consumer Cyclical', 'Restaurants']"
https://www.value.today/company/krishna-institute-medical-sciences-limited,6547,KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,Not found,Not found,Not found,India,Not found
https://www.value.today/company/blackrock-enhanced-equity-dividend-trust,6543,BLACKROCK ENHANCED EQUITY DIVIDEND TRUST,Not found,Not found,327 Million USD,USA,"['Financial Services', 'Asset Management']"
https://www.value.today/company/xiamen-amoytop-biotech-co.-ltd.,6549,"XIAMEN AMOYTOP BIOTECH CO., LTD.",Not found,Not found,Not found,China,"['Healthcare', 'Biotechnology']"
https://www.value.today/company/beijing-xinwei-technology-group,6550,BEIJING XINWEI TECHNOLOGY GROUP,Not found,Not found,Not found,China,['Technology']
https://www.value.today/company/textainer-group-holdings,6548,TEXTAINER GROUP HOLDINGS,Not found,1979,Not found,Bermuda,"['Industries', 'Technology', 'Rent / Lease Services']"
https://www.value.today/company/shandong-intco-recycling-resources-co.-ltd.,6547,"SHANDONG INTCO RECYCLING RESOURCES CO., LTD.",Not found,Not found,Not found,China,['Waste and Trash Management']
https://www.value.today/company/hebei-sinopack-electronic-technology-co.ltd.,6550,"HEBEI SINOPACK ELECTRONIC TECHNOLOGY CO.,LTD.",Not found,Not found,Not found,China,"['Industries', 'Electrical Products']"
https://www.value.today/company/shanghai-athub,6546,SHANGHAI ATHUB,Not found,Not found,175 Million USD,China,"['Technology', 'Software and IT']"
https://www.value.today/company/megaworld-corporation,6544,MEGAWORLD CORPORATION,Not found,1989,Not found,Philippines,['Real Estate']
